inventory_key,product_key,date_key,location_key,stock_level,stock_in,stock_out,created_at
2640,869,2022-05-14,109,29,143,114,2025-07-23 23:42:38.721850
2641,339,2022-09-20,228,18,255,237,2025-07-23 23:42:38.722806
2642,1263,2024-05-10,70,146,185,39,2025-07-23 23:42:38.723784
2643,1247,2022-05-28,103,37,170,133,2025-07-23 23:42:38.724721
2644,1284,2024-12-30,95,23,56,33,2025-07-23 23:42:38.725981
2645,359,2024-10-02,79,283,359,76,2025-07-23 23:42:38.726995
2646,540,2023-09-09,65,103,267,164,2025-07-23 23:42:38.727942
2647,177,2024-12-12,33,126,397,271,2025-07-23 23:42:38.728897
2648,741,2024-05-08,118,1,323,322,2025-07-23 23:42:38.729881
2649,943,2022-06-26,11,35,244,209,2025-07-23 23:42:38.730872
2650,1161,2023-01-03,220,12,188,176,2025-07-23 23:42:38.731844
2651,40,2024-08-14,161,256,474,218,2025-07-23 23:42:38.732833
2652,312,2022-08-30,234,122,449,327,2025-07-23 23:42:38.733819
2653,1046,2023-11-15,230,78,84,6,2025-07-23 23:42:38.734920
2654,857,2023-03-03,65,142,372,230,2025-07-23 23:42:38.735897
2655,1237,2023-06-14,120,300,356,56,2025-07-23 23:42:38.737060
2656,1448,2024-08-20,168,257,484,227,2025-07-23 23:42:38.738052
2657,910,2024-08-26,220,206,265,59,2025-07-23 23:42:38.739021
2658,1465,2024-08-22,231,115,164,49,2025-07-23 23:42:38.740004
2659,755,2022-11-25,249,335,349,14,2025-07-23 23:42:38.740953
2660,556,2022-06-05,96,106,190,84,2025-07-23 23:42:38.741903
2661,612,2022-10-03,159,3,231,228,2025-07-23 23:42:38.742876
2662,1454,2023-06-03,190,104,476,372,2025-07-23 23:42:38.743867
2663,20,2022-04-04,59,59,173,114,2025-07-23 23:42:38.744849
2664,800,2022-03-15,22,149,169,20,2025-07-23 23:42:38.745966
2665,746,2024-05-22,250,112,255,143,2025-07-23 23:42:38.747068
2666,250,2022-09-21,244,136,197,61,2025-07-23 23:42:38.748128
2667,113,2024-04-09,71,50,178,128,2025-07-23 23:42:38.749147
2668,1411,2024-04-14,52,146,191,45,2025-07-23 23:42:38.750081
2669,823,2023-05-03,107,7,325,318,2025-07-23 23:42:38.751069
2670,738,2024-11-27,120,374,403,29,2025-07-23 23:42:38.752015
2671,957,2022-04-26,204,174,230,56,2025-07-23 23:42:38.752964
2672,95,2023-01-28,133,202,444,242,2025-07-23 23:42:38.753907
2673,63,2024-02-22,207,159,249,90,2025-07-23 23:42:38.754863
2674,651,2023-02-04,187,34,91,57,2025-07-23 23:42:38.755829
2675,11,2022-03-10,204,26,80,54,2025-07-23 23:42:38.756800
2676,944,2023-06-17,232,136,180,44,2025-07-23 23:42:38.757784
2677,51,2024-05-11,217,275,396,121,2025-07-23 23:42:38.758732
2678,464,2023-07-05,144,37,46,9,2025-07-23 23:42:38.759886
2679,257,2022-09-24,223,0,451,451,2025-07-23 23:42:38.761120
2680,160,2022-03-23,177,55,291,236,2025-07-23 23:42:38.762108
2681,219,2022-05-03,196,114,243,129,2025-07-23 23:42:38.763103
2682,1479,2022-04-18,25,41,101,60,2025-07-23 23:42:38.764056
2683,49,2022-10-19,211,272,402,130,2025-07-23 23:42:38.765019
2684,1298,2023-09-18,170,380,386,6,2025-07-23 23:42:38.765992
2685,597,2023-01-17,85,95,497,402,2025-07-23 23:42:38.767027
2686,396,2024-12-18,93,61,234,173,2025-07-23 23:42:38.767998
2687,313,2022-08-27,78,16,330,314,2025-07-23 23:42:38.768951
2688,539,2023-12-02,138,5,177,172,2025-07-23 23:42:38.769885
2689,1069,2024-10-27,68,89,156,67,2025-07-23 23:42:38.770869
2690,1345,2024-05-21,159,3,482,479,2025-07-23 23:42:38.771862
2691,713,2024-01-04,177,51,175,124,2025-07-23 23:42:38.772832
2692,1134,2024-08-10,218,267,294,27,2025-07-23 23:42:38.773808
2693,1495,2023-04-13,225,67,460,393,2025-07-23 23:42:38.774752
2694,100,2022-08-28,231,68,401,333,2025-07-23 23:42:38.775739
2695,461,2024-04-12,77,250,292,42,2025-07-23 23:42:38.776691
2696,1047,2024-08-03,101,311,469,158,2025-07-23 23:42:38.777656
2697,741,2024-03-05,133,16,271,255,2025-07-23 23:42:38.778629
2698,1019,2023-01-08,34,40,47,7,2025-07-23 23:42:38.779612
2699,257,2023-07-16,57,57,77,20,2025-07-23 23:42:38.780574
2700,1061,2023-08-22,150,25,298,273,2025-07-23 23:42:38.781531
2701,257,2023-01-23,106,67,312,245,2025-07-23 23:42:38.782495
2702,367,2024-10-21,63,187,406,219,2025-07-23 23:42:38.783468
2703,164,2024-10-04,25,327,488,161,2025-07-23 23:42:38.784449
2704,868,2023-10-30,83,73,439,366,2025-07-23 23:42:38.785413
2705,280,2024-04-05,86,246,260,14,2025-07-23 23:42:38.786368
2706,739,2022-01-29,145,132,332,200,2025-07-23 23:42:38.787337
2707,751,2024-05-17,143,146,331,185,2025-07-23 23:42:38.788275
2708,576,2022-05-20,126,192,307,115,2025-07-23 23:42:38.789247
2709,743,2024-11-01,105,38,137,99,2025-07-23 23:42:38.790200
2710,1464,2024-08-22,116,118,371,253,2025-07-23 23:42:38.791234
2711,658,2022-06-03,25,50,401,351,2025-07-23 23:42:38.792181
2712,665,2023-04-28,235,151,193,42,2025-07-23 23:42:38.793169
2713,350,2022-09-09,190,42,144,102,2025-07-23 23:42:38.794137
2714,143,2022-09-21,14,195,256,61,2025-07-23 23:42:38.795102
2715,509,2024-02-19,198,84,172,88,2025-07-23 23:42:38.796072
2716,1299,2022-05-01,186,170,354,184,2025-07-23 23:42:38.797009
2717,330,2022-10-01,220,387,442,55,2025-07-23 23:42:38.797923
2718,819,2022-11-15,181,278,420,142,2025-07-23 23:42:38.798883
2719,1351,2024-05-11,9,223,438,215,2025-07-23 23:42:38.800222
2720,1479,2024-05-30,91,256,285,29,2025-07-23 23:42:38.801376
2721,242,2024-02-23,168,17,344,327,2025-07-23 23:42:38.802443
2722,116,2022-10-17,185,369,492,123,2025-07-23 23:42:38.803407
2723,68,2024-05-04,224,111,178,67,2025-07-23 23:42:38.804363
2724,166,2024-09-23,121,3,11,8,2025-07-23 23:42:38.805311
2725,1145,2022-03-15,92,60,142,82,2025-07-23 23:42:38.806442
2726,1093,2024-08-17,128,106,135,29,2025-07-23 23:42:38.807524
2727,58,2022-05-31,164,114,181,67,2025-07-23 23:42:38.808599
2728,29,2022-02-06,246,113,152,39,2025-07-23 23:42:38.809775
2729,483,2022-02-19,107,229,402,173,2025-07-23 23:42:38.810809
2730,45,2023-07-29,128,19,73,54,2025-07-23 23:42:38.811796
2731,709,2022-05-08,222,66,183,117,2025-07-23 23:42:38.812733
2732,1414,2023-11-24,79,198,417,219,2025-07-23 23:42:38.813697
2733,262,2024-01-31,154,16,36,20,2025-07-23 23:42:38.814684
2734,417,2024-01-07,230,152,237,85,2025-07-23 23:42:38.815640
2735,1496,2023-09-01,220,197,309,112,2025-07-23 23:42:38.816654
2736,578,2022-12-13,166,50,78,28,2025-07-23 23:42:38.817605
2737,937,2022-01-31,232,125,479,354,2025-07-23 23:42:38.818591
2738,907,2022-07-21,83,5,183,178,2025-07-23 23:42:38.819548
2739,1043,2023-05-14,53,121,132,11,2025-07-23 23:42:38.820492
2740,1119,2022-07-02,155,67,129,62,2025-07-23 23:42:38.821454
2741,1069,2024-03-26,14,8,22,14,2025-07-23 23:42:38.822899
2742,743,2022-02-25,4,64,442,378,2025-07-23 23:42:38.824069
2743,1356,2024-07-16,73,176,450,274,2025-07-23 23:42:38.824998
2744,375,2022-11-05,53,300,377,77,2025-07-23 23:42:38.825950
2745,151,2022-07-24,116,174,400,226,2025-07-23 23:42:38.826900
2746,866,2022-07-26,201,27,434,407,2025-07-23 23:42:38.827854
2747,1126,2023-05-08,74,227,374,147,2025-07-23 23:42:38.828831
2748,1237,2022-10-07,156,15,185,170,2025-07-23 23:42:38.829780
2749,291,2022-09-05,247,231,290,59,2025-07-23 23:42:38.830947
2750,84,2022-06-10,45,375,479,104,2025-07-23 23:42:38.831927
2751,159,2024-04-20,197,42,340,298,2025-07-23 23:42:38.832887
2752,1283,2024-07-31,170,26,114,88,2025-07-23 23:42:38.833866
2753,1175,2022-02-19,166,133,464,331,2025-07-23 23:42:38.834849
2754,59,2023-11-03,82,31,345,314,2025-07-23 23:42:38.835813
2755,77,2024-10-12,91,3,71,68,2025-07-23 23:42:38.836805
2756,1452,2024-09-19,244,80,103,23,2025-07-23 23:42:38.837752
2757,694,2023-02-17,48,221,360,139,2025-07-23 23:42:38.838796
2758,144,2022-10-25,85,89,248,159,2025-07-23 23:42:38.839948
2759,1306,2022-01-06,198,403,483,80,2025-07-23 23:42:38.840921
2760,893,2022-06-18,23,125,154,29,2025-07-23 23:42:38.841870
2761,631,2022-03-25,55,13,59,46,2025-07-23 23:42:38.842850
2762,297,2023-03-20,212,79,164,85,2025-07-23 23:42:38.843832
2763,378,2022-11-26,10,7,79,72,2025-07-23 23:42:38.844842
2764,268,2022-08-31,24,59,490,431,2025-07-23 23:42:38.845863
2765,1413,2023-12-12,178,5,14,9,2025-07-23 23:42:38.846858
2766,200,2024-01-15,94,26,53,27,2025-07-23 23:42:38.847823
2767,514,2023-06-08,51,73,148,75,2025-07-23 23:42:38.848872
2768,907,2023-11-05,102,35,337,302,2025-07-23 23:42:38.849845
2769,110,2022-08-22,98,312,344,32,2025-07-23 23:42:38.850864
2770,942,2022-08-22,73,23,40,17,2025-07-23 23:42:38.852041
2771,363,2024-10-16,9,34,247,213,2025-07-23 23:42:38.853040
2772,471,2023-12-16,127,16,106,90,2025-07-23 23:42:38.854003
2773,965,2024-07-19,206,78,342,264,2025-07-23 23:42:38.854963
2774,1160,2024-11-28,37,85,470,385,2025-07-23 23:42:38.855879
2775,1125,2022-07-13,25,57,126,69,2025-07-23 23:42:38.856848
2776,1263,2022-09-08,245,123,429,306,2025-07-23 23:42:38.857807
2777,639,2023-10-14,65,301,400,99,2025-07-23 23:42:38.858747
2778,967,2023-03-07,33,19,95,76,2025-07-23 23:42:38.859699
2779,1383,2024-06-01,37,15,326,311,2025-07-23 23:42:38.860642
2780,180,2022-06-04,17,234,311,77,2025-07-23 23:42:38.861607
2781,350,2022-04-21,57,42,254,212,2025-07-23 23:42:38.862575
2782,63,2024-10-07,92,29,48,19,2025-07-23 23:42:38.863517
2783,969,2023-07-11,69,55,232,177,2025-07-23 23:42:38.864466
2784,958,2024-05-12,137,65,133,68,2025-07-23 23:42:38.865431
2785,1121,2023-04-20,235,246,274,28,2025-07-23 23:42:38.866377
2786,557,2024-12-29,142,136,149,13,2025-07-23 23:42:38.867314
2787,1441,2023-09-18,184,234,306,72,2025-07-23 23:42:38.868267
2788,424,2022-02-05,101,46,184,138,2025-07-23 23:42:38.869220
2789,674,2023-06-19,245,63,461,398,2025-07-23 23:42:38.870166
2790,1183,2024-03-17,31,6,64,58,2025-07-23 23:42:38.871124
2791,1010,2024-01-25,197,137,203,66,2025-07-23 23:42:38.872063
2792,30,2022-10-21,76,83,164,81,2025-07-23 23:42:38.873006
2793,226,2023-01-26,159,191,300,109,2025-07-23 23:42:38.873954
2794,1119,2024-07-31,15,24,155,131,2025-07-23 23:42:38.874889
2795,913,2022-07-06,168,36,104,68,2025-07-23 23:42:38.875832
2796,214,2023-05-05,102,182,195,13,2025-07-23 23:42:38.876753
2797,1348,2022-10-31,69,137,399,262,2025-07-23 23:42:38.878205
2798,647,2022-01-22,153,106,301,195,2025-07-23 23:42:38.879448
2799,1082,2022-05-05,144,363,446,83,2025-07-23 23:42:38.880665
2800,1456,2024-07-30,198,318,464,146,2025-07-23 23:42:38.881831
2801,497,2023-01-20,154,73,362,289,2025-07-23 23:42:38.883025
2802,275,2023-11-11,27,89,401,312,2025-07-23 23:42:38.884202
2803,797,2023-06-27,172,61,91,30,2025-07-23 23:42:38.885381
2804,445,2023-07-18,237,3,11,8,2025-07-23 23:42:38.886524
2805,1140,2023-08-24,35,87,401,314,2025-07-23 23:42:38.887629
2806,47,2022-02-10,144,29,266,237,2025-07-23 23:42:38.888817
2807,108,2022-11-17,124,450,459,9,2025-07-23 23:42:38.890009
2808,1011,2024-04-29,213,220,352,132,2025-07-23 23:42:38.891142
2809,293,2022-12-01,153,198,422,224,2025-07-23 23:42:38.892276
2810,769,2024-09-05,172,27,108,81,2025-07-23 23:42:38.893425
2811,1020,2024-02-23,226,221,389,168,2025-07-23 23:42:38.894580
2812,272,2024-11-13,47,86,361,275,2025-07-23 23:42:38.895838
2813,957,2024-05-23,223,0,51,51,2025-07-23 23:42:38.897018
2814,52,2022-09-10,39,310,353,43,2025-07-23 23:42:38.898144
2815,919,2024-05-16,211,62,175,113,2025-07-23 23:42:38.899264
2816,284,2023-02-12,30,93,105,12,2025-07-23 23:42:38.900412
2817,634,2022-07-02,8,318,357,39,2025-07-23 23:42:38.901589
2818,716,2023-04-26,11,316,407,91,2025-07-23 23:42:38.902836
2819,343,2023-05-03,2,79,465,386,2025-07-23 23:42:38.904082
2820,1123,2022-06-18,142,334,396,62,2025-07-23 23:42:38.905465
2821,269,2022-03-08,215,281,332,51,2025-07-23 23:42:38.906718
2822,517,2024-04-12,12,90,204,114,2025-07-23 23:42:38.907948
2823,387,2024-09-15,33,332,386,54,2025-07-23 23:42:38.908970
2824,53,2024-02-17,124,208,408,200,2025-07-23 23:42:38.909989
2825,150,2024-01-11,229,398,459,61,2025-07-23 23:42:38.911060
2826,1479,2022-08-22,171,61,131,70,2025-07-23 23:42:38.912124
2827,1321,2024-04-23,111,439,469,30,2025-07-23 23:42:38.913255
2828,969,2022-03-14,113,10,105,95,2025-07-23 23:42:38.914267
2829,504,2024-07-18,166,46,232,186,2025-07-23 23:42:38.915244
2830,436,2022-05-31,18,45,56,11,2025-07-23 23:42:38.916365
2831,482,2022-06-11,37,33,48,15,2025-07-23 23:42:38.917437
2832,1226,2022-04-23,204,108,385,277,2025-07-23 23:42:38.918507
2833,940,2022-03-18,184,162,250,88,2025-07-23 23:42:38.919561
2834,1026,2024-05-06,161,2,119,117,2025-07-23 23:42:38.920693
2835,931,2023-09-12,199,44,163,119,2025-07-23 23:42:38.921701
2836,132,2023-04-07,80,24,474,450,2025-07-23 23:42:38.922839
2837,357,2023-05-21,211,232,439,207,2025-07-23 23:42:38.923881
2838,258,2024-06-12,211,36,120,84,2025-07-23 23:42:38.924918
2839,653,2024-04-17,72,26,216,190,2025-07-23 23:42:38.925972
2840,459,2023-11-15,93,1,26,25,2025-07-23 23:42:38.926989
2841,139,2023-11-16,194,70,125,55,2025-07-23 23:42:38.928051
2842,1016,2022-12-07,62,201,226,25,2025-07-23 23:42:38.929178
2843,616,2023-04-11,25,9,92,83,2025-07-23 23:42:38.930204
2844,1464,2024-02-14,119,122,498,376,2025-07-23 23:42:38.931300
2845,763,2023-10-20,125,68,261,193,2025-07-23 23:42:38.932365
2846,1387,2022-02-12,202,47,252,205,2025-07-23 23:42:38.933309
2847,924,2024-04-02,18,208,408,200,2025-07-23 23:42:38.934421
2848,719,2024-02-05,195,50,261,211,2025-07-23 23:42:38.935523
2849,217,2022-02-13,73,7,45,38,2025-07-23 23:42:38.936709
2850,1221,2022-08-11,132,64,366,302,2025-07-23 23:42:38.937717
2851,612,2022-04-15,239,49,125,76,2025-07-23 23:42:38.938804
2852,547,2023-01-28,36,365,473,108,2025-07-23 23:42:38.939789
2853,743,2022-11-30,49,396,462,66,2025-07-23 23:42:38.940730
2854,561,2024-01-26,226,23,29,6,2025-07-23 23:42:38.941712
2855,837,2023-06-25,196,96,353,257,2025-07-23 23:42:38.942674
2856,545,2024-05-24,221,52,91,39,2025-07-23 23:42:38.943634
2857,744,2024-04-27,82,316,381,65,2025-07-23 23:42:38.944585
2858,1459,2024-01-10,85,6,131,125,2025-07-23 23:42:38.945711
2859,385,2024-04-18,222,113,159,46,2025-07-23 23:42:38.946856
2860,722,2023-11-14,225,103,186,83,2025-07-23 23:42:38.947882
2861,1207,2023-05-22,71,274,313,39,2025-07-23 23:42:38.948893
2862,1300,2024-05-16,248,56,317,261,2025-07-23 23:42:38.949871
2863,1393,2023-05-06,215,144,280,136,2025-07-23 23:42:38.951026
2864,137,2024-02-03,42,199,382,183,2025-07-23 23:42:38.952098
2865,1033,2023-02-09,170,64,143,79,2025-07-23 23:42:38.953089
2866,1067,2023-03-07,145,379,447,68,2025-07-23 23:42:38.954057
2867,178,2022-03-18,13,125,325,200,2025-07-23 23:42:38.955018
2868,1336,2023-05-22,44,363,465,102,2025-07-23 23:42:38.955972
2869,1351,2022-10-10,80,77,84,7,2025-07-23 23:42:38.956907
2870,541,2022-04-07,180,106,500,394,2025-07-23 23:42:38.957873
2871,869,2023-11-27,29,189,375,186,2025-07-23 23:42:38.958865
2872,521,2022-10-12,228,1,56,55,2025-07-23 23:42:38.959859
2873,56,2024-07-10,10,34,375,341,2025-07-23 23:42:38.960839
2874,1349,2023-06-25,80,174,392,218,2025-07-23 23:42:38.961844
2875,985,2024-02-09,35,44,299,255,2025-07-23 23:42:38.962823
2876,749,2023-01-23,189,169,281,112,2025-07-23 23:42:38.963794
2877,372,2022-08-13,170,265,496,231,2025-07-23 23:42:38.964739
2878,1393,2024-10-18,168,134,458,324,2025-07-23 23:42:38.965697
2879,373,2024-06-05,7,297,364,67,2025-07-23 23:42:38.966643
2880,1046,2024-04-09,151,84,193,109,2025-07-23 23:42:38.967639
2881,1360,2024-07-11,146,130,469,339,2025-07-23 23:42:38.968593
2882,459,2024-04-08,29,34,349,315,2025-07-23 23:42:38.969560
2883,876,2023-05-02,202,65,71,6,2025-07-23 23:42:38.970502
2884,1406,2023-07-07,18,111,118,7,2025-07-23 23:42:38.971463
2885,865,2022-06-14,19,92,108,16,2025-07-23 23:42:38.972440
2886,1160,2023-09-21,139,252,260,8,2025-07-23 23:42:38.973407
2887,833,2024-10-15,162,271,492,221,2025-07-23 23:42:38.974359
2888,806,2022-01-21,60,4,24,20,2025-07-23 23:42:38.975307
2889,823,2024-12-24,146,120,201,81,2025-07-23 23:42:38.976269
2890,1195,2023-01-31,116,277,484,207,2025-07-23 23:42:38.977225
2891,835,2022-06-20,69,309,431,122,2025-07-23 23:42:38.978177
2892,77,2023-07-11,228,310,462,152,2025-07-23 23:42:38.979140
2893,383,2024-01-14,17,18,73,55,2025-07-23 23:42:38.980108
2894,994,2023-09-18,176,88,335,247,2025-07-23 23:42:38.981069
2895,273,2022-06-16,140,59,111,52,2025-07-23 23:42:38.982019
2896,1144,2022-07-24,44,8,99,91,2025-07-23 23:42:38.982961
2897,50,2024-09-09,140,411,470,59,2025-07-23 23:42:38.983884
2898,1054,2024-09-21,157,0,16,16,2025-07-23 23:42:38.984843
2899,13,2022-02-18,93,77,259,182,2025-07-23 23:42:38.985794
2900,337,2024-05-10,130,108,386,278,2025-07-23 23:42:38.986753
2901,197,2022-07-10,2,204,361,157,2025-07-23 23:42:38.987733
2902,1122,2024-12-04,125,50,79,29,2025-07-23 23:42:38.988698
2903,544,2024-12-20,95,44,282,238,2025-07-23 23:42:38.989616
2904,438,2024-01-14,229,204,286,82,2025-07-23 23:42:38.990563
2905,79,2024-01-20,76,36,105,69,2025-07-23 23:42:38.991505
2906,360,2023-12-04,173,66,175,109,2025-07-23 23:42:38.992456
2907,735,2023-02-03,177,224,479,255,2025-07-23 23:42:38.993422
2908,1498,2023-07-18,134,264,306,42,2025-07-23 23:42:38.994370
2909,1272,2022-12-04,115,19,78,59,2025-07-23 23:42:38.995311
2910,672,2023-02-13,63,1,117,116,2025-07-23 23:42:38.996260
2911,1457,2022-05-10,108,146,386,240,2025-07-23 23:42:38.997205
2912,55,2022-06-20,148,46,220,174,2025-07-23 23:42:38.998161
2913,266,2022-03-21,1,125,218,93,2025-07-23 23:42:38.999122
2914,1167,2023-09-01,226,22,30,8,2025-07-23 23:42:39.000079
2915,1158,2024-03-22,136,91,112,21,2025-07-23 23:42:39.000997
2916,342,2024-11-06,194,71,96,25,2025-07-23 23:42:39.001935
2917,533,2022-12-30,170,110,244,134,2025-07-23 23:42:39.002863
2918,385,2023-10-19,228,88,159,71,2025-07-23 23:42:39.003808
2919,1490,2022-05-21,45,90,123,33,2025-07-23 23:42:39.005009
2920,494,2023-04-22,195,427,460,33,2025-07-23 23:42:39.006156
2921,458,2023-10-02,126,332,418,86,2025-07-23 23:42:39.007521
2922,1405,2024-05-23,68,131,258,127,2025-07-23 23:42:39.008745
2923,511,2024-11-20,15,101,359,258,2025-07-23 23:42:39.009981
2924,443,2023-08-27,7,17,33,16,2025-07-23 23:42:39.011156
2925,108,2023-04-30,210,102,426,324,2025-07-23 23:42:39.012295
2926,954,2023-06-26,82,24,34,10,2025-07-23 23:42:39.013461
2927,1386,2023-11-15,103,157,276,119,2025-07-23 23:42:39.014629
2928,531,2024-11-05,175,25,61,36,2025-07-23 23:42:39.015869
2929,664,2023-08-27,52,281,354,73,2025-07-23 23:42:39.016949
2930,578,2022-11-24,139,301,397,96,2025-07-23 23:42:39.017924
2931,854,2022-05-01,231,91,278,187,2025-07-23 23:42:39.018876
2932,307,2024-04-07,50,64,97,33,2025-07-23 23:42:39.019867
2933,458,2023-12-09,25,103,158,55,2025-07-23 23:42:39.020869
2934,846,2024-12-01,95,204,500,296,2025-07-23 23:42:39.021874
2935,840,2022-08-17,46,294,334,40,2025-07-23 23:42:39.022887
2936,677,2022-03-25,210,24,29,5,2025-07-23 23:42:39.023890
2937,136,2023-02-24,95,38,115,77,2025-07-23 23:42:39.024873
2938,559,2022-07-25,6,4,18,14,2025-07-23 23:42:39.025861
2939,959,2024-08-24,119,118,132,14,2025-07-23 23:42:39.026846
2940,1241,2022-10-30,72,175,183,8,2025-07-23 23:42:39.027821
2941,164,2022-11-08,81,208,455,247,2025-07-23 23:42:39.028812
2942,1130,2024-08-31,184,23,54,31,2025-07-23 23:42:39.029778
2943,170,2024-12-05,187,12,211,199,2025-07-23 23:42:39.030725
2944,1487,2022-08-07,203,246,265,19,2025-07-23 23:42:39.031678
2945,525,2024-10-15,91,124,307,183,2025-07-23 23:42:39.032720
2946,619,2022-12-23,156,123,349,226,2025-07-23 23:42:39.033813
2947,56,2024-05-12,209,363,406,43,2025-07-23 23:42:39.034938
2948,754,2022-04-24,236,94,243,149,2025-07-23 23:42:39.035981
2949,897,2022-07-01,93,213,452,239,2025-07-23 23:42:39.037067
2950,1126,2022-02-25,133,57,188,131,2025-07-23 23:42:39.039526
2951,171,2023-05-07,247,293,350,57,2025-07-23 23:42:39.040631
2952,1418,2024-02-29,235,1,57,56,2025-07-23 23:42:39.041728
2953,34,2024-08-07,26,85,427,342,2025-07-23 23:42:39.042833
2954,1135,2022-02-22,206,211,308,97,2025-07-23 23:42:39.044025
2955,1058,2023-03-01,195,168,281,113,2025-07-23 23:42:39.045198
2956,344,2023-01-19,20,27,160,133,2025-07-23 23:42:39.046511
2957,616,2022-09-11,237,371,423,52,2025-07-23 23:42:39.047699
2958,189,2022-07-03,249,73,340,267,2025-07-23 23:42:39.048901
2959,527,2024-10-11,211,228,484,256,2025-07-23 23:42:39.050074
2960,1274,2022-03-07,96,178,383,205,2025-07-23 23:42:39.051230
2961,155,2024-04-17,46,156,173,17,2025-07-23 23:42:39.052413
2962,1473,2023-12-14,131,241,313,72,2025-07-23 23:42:39.053573
2963,1336,2022-06-02,222,120,349,229,2025-07-23 23:42:39.054786
2964,1115,2022-10-19,37,161,181,20,2025-07-23 23:42:39.055957
2965,624,2023-05-21,182,113,314,201,2025-07-23 23:42:39.057222
2966,778,2022-01-07,5,297,331,34,2025-07-23 23:42:39.058492
2967,1456,2023-07-21,37,203,417,214,2025-07-23 23:42:39.059749
2968,1200,2022-03-01,75,45,193,148,2025-07-23 23:42:39.061033
2969,811,2022-05-08,228,58,347,289,2025-07-23 23:42:39.062380
2970,182,2024-09-13,138,268,428,160,2025-07-23 23:42:39.063960
2971,163,2022-01-03,86,133,332,199,2025-07-23 23:42:39.065258
2972,851,2022-10-13,221,304,435,131,2025-07-23 23:42:39.066546
2973,1014,2023-10-11,117,277,354,77,2025-07-23 23:42:39.067857
2974,596,2022-02-17,87,342,471,129,2025-07-23 23:42:39.069144
2975,911,2022-08-04,140,104,389,285,2025-07-23 23:42:39.070327
2976,666,2024-02-20,123,91,170,79,2025-07-23 23:42:39.071517
2977,912,2024-08-03,53,117,262,145,2025-07-23 23:42:39.072667
2978,1235,2022-09-03,80,52,390,338,2025-07-23 23:42:39.073666
2979,1153,2023-01-28,46,207,279,72,2025-07-23 23:42:39.074632
2980,1422,2022-12-02,117,16,44,28,2025-07-23 23:42:39.075611
2981,1421,2023-03-20,172,160,400,240,2025-07-23 23:42:39.076585
2982,936,2023-11-11,118,102,302,200,2025-07-23 23:42:39.077562
2983,634,2024-09-14,106,97,103,6,2025-07-23 23:42:39.078701
2984,1049,2023-04-21,74,218,321,103,2025-07-23 23:42:39.079729
2985,466,2022-04-16,153,26,292,266,2025-07-23 23:42:39.080860
2986,264,2022-12-16,131,37,65,28,2025-07-23 23:42:39.082490
