sales_key,order_id,customer_key,product_key,campaign_key,date_key,quantity,unit_price,discount_amount,total_amount,location_key,payment_method_id,created_at
4344,O-a2a30ff9,535,905,36,26/11/2023,4,369.51,120.01,1358.03,71,MasterCard,42:32.1
4345,O-b069bc8b,3963,1063,10,2/4/2023,3,489.64,286.7,1182.22,80,Cash,42:32.1
4346,O-c37b5137,3230,677,156,14/8/2024,2,116.24,28.65,203.83,160,Cash,42:32.1
4347,O-226630da,1366,690,142,18/2/2023,5,108.93,157.58,387.07,237,Cash,42:32.1
4348,O-444cd7ef,712,925,65,26/4/2023,3,272.24,10.85,805.87,242,Afterpay,42:32.1
4349,O-0f878849,1334,1009,142,29/9/2024,5,343.19,183.49,1532.46,98,MasterCard,42:32.1
4350,O-630973b7,3200,1302,100,10/3/2024,1,338.81,89.21,249.6,183,Visa,42:32.1
4351,O-c6a2e3ea,3000,558,158,11/2/2024,2,162.57,0.79,324.35,15,Cash,42:32.1
4352,O-916683f9,3395,1001,25,16/8/2022,1,408.81,96.81,312,66,Afterpay,42:32.1
4353,O-3b59cb90,2721,118,90,21/11/2024,3,10.07,8.33,21.88,147,MasterCard,42:32.1
4354,O-7c29273b,4229,1013,116,17/1/2023,2,396.26,25.83,766.69,86,Visa,42:32.1
4355,O-e0ed256d,3771,155,189,11/1/2024,2,448.85,261.29,636.41,106,Visa,42:32.1
4356,O-579546f5,3799,481,112,8/4/2024,5,281.78,173.31,1235.59,148,MasterCard,42:32.1
4357,O-53151ee4,3214,1437,134,17/11/2024,1,343.51,41.14,302.37,208,MasterCard,42:32.1
4358,O-1c9d37c0,2640,1433,158,22/1/2024,2,205.52,9.97,401.07,31,MasterCard,42:32.1
4359,O-fc604cf3,356,780,20,30/1/2024,3,391.46,259.79,914.59,7,Visa,42:32.1
4360,O-5cd234df,2916,1233,189,6/5/2023,1,328.8,6.27,322.53,68,Visa,42:32.1
4361,O-4b67dcb4,3086,1495,165,27/11/2022,1,10.69,1.74,8.95,213,PayPal,42:32.1
4362,O-f00704a3,1242,654,6,20/3/2024,2,188.48,5.12,371.84,223,Visa,42:32.1
4363,O-5170a50d,297,1008,182,27/12/2024,4,65.78,65.93,197.19,117,Visa,42:32.1
4364,O-4b33ef78,2211,1431,26,3/7/2022,5,137.73,137.95,550.7,241,Afterpay,42:32.1
4365,O-1aa8aa76,2788,654,58,22/10/2022,4,436.45,76.45,1669.35,172,Visa,42:32.1
4366,O-60930335,193,1350,98,22/10/2024,3,45.69,17.57,119.5,39,PayPal,42:32.1
4367,O-b3fa970e,1410,715,145,16/8/2023,5,355.9,502.64,1276.86,120,Visa,42:32.1
4368,O-3abc809e,1321,972,156,25/2/2023,5,402.92,197.17,1817.43,56,PayPal,42:32.1
4369,O-1373e01a,4903,833,52,18/7/2024,2,24,5.6,42.4,113,Afterpay,42:32.1
4370,O-147e2849,2155,857,2,11/10/2024,3,324.26,81.82,890.96,88,Afterpay,42:32.1
4371,O-add37067,2220,911,20,10/9/2024,1,299.51,20.47,279.04,38,Cash,42:32.1
4372,O-7a3a10c5,3801,583,186,2/7/2022,2,479.02,104.13,853.91,204,PayPal,42:32.1
4373,O-b3f3940d,4124,1478,99,1/9/2024,2,39.88,5.82,73.94,131,Afterpay,42:32.2
4374,O-c9c41e96,4325,61,83,13/6/2024,4,396.15,226.91,1357.69,99,Afterpay,42:32.2
4375,O-9dba4d06,2768,1003,145,17/1/2022,4,223.34,141.95,751.41,244,Visa,42:32.2
4376,O-0e52d478,2950,1004,182,28/4/2022,5,341.16,379.5,1326.3,63,Afterpay,42:32.2
4377,O-60298d83,4031,519,164,22/11/2024,5,41.46,47.61,159.69,158,Afterpay,42:32.2
4378,O-f16263a8,699,666,55,18/8/2022,4,209.29,13.79,823.37,94,PayPal,42:32.2
4379,O-0b70a3b0,236,1283,152,18/4/2023,2,389.06,199.65,578.47,230,PayPal,42:32.2
4380,O-b72a00fd,1982,1148,135,26/10/2023,3,310.3,76.4,854.5,180,Visa,42:32.2
4381,O-1ef5aa10,3126,1270,44,24/12/2023,3,427.07,336.3,944.91,180,PayPal,42:32.2
4382,O-53c3f1c0,3501,1248,114,31/7/2024,4,179.73,27.54,691.38,95,Afterpay,42:32.2
4383,O-fdefc2df,932,977,122,9/12/2023,4,492.48,467.48,1502.44,175,MasterCard,42:32.2
4384,O-b1b9843d,2237,584,12,10/11/2022,1,291.89,10.38,281.51,187,MasterCard,42:32.2
4385,O-b8f40ab4,240,295,5,17/8/2024,2,367.97,126.09,609.85,185,MasterCard,42:32.2
4386,O-0f06be8a,2053,1308,104,11/4/2022,2,291.03,66.13,515.93,15,Visa,42:32.2
4387,O-136aa62a,943,922,196,27/12/2023,1,400.76,58.53,342.23,189,PayPal,42:32.2
4388,O-c1043800,66,370,37,7/3/2024,4,144.56,50.92,527.32,55,Cash,42:32.2
4389,O-65223ee4,1557,1031,16,22/6/2022,3,73.17,51.02,168.49,162,MasterCard,42:32.2
4390,O-522ab23e,4968,1321,153,6/4/2022,4,91.67,72.07,294.61,182,MasterCard,42:32.2
4391,O-b97129f7,4190,692,176,1/8/2024,4,255.09,24.09,996.27,213,Visa,42:32.2
4392,O-834edaf9,818,843,112,5/7/2024,2,270.32,26.33,514.31,188,Afterpay,42:32.2
4393,O-6b78a7dd,3997,6,52,13/12/2024,4,41.82,28.36,138.92,54,MasterCard,42:32.2
4394,O-4795409b,1667,594,97,14/11/2023,5,11.82,5.89,53.21,238,PayPal,42:32.2
4395,O-9790afe7,1983,804,198,3/8/2023,2,199.11,41.54,356.68,73,PayPal,42:32.2
4396,O-605f56f7,1567,1178,37,16/2/2024,5,131.59,118.43,539.52,118,Visa,42:32.2
4397,O-e39fddf2,3223,1241,95,30/4/2024,4,155.86,182.86,440.58,179,Visa,42:32.2
4398,O-a3c2de12,2463,1441,29,10/9/2024,5,495.51,699.33,1778.22,227,Cash,42:32.2
4399,O-5d46bd8b,1533,1307,122,8/6/2022,5,385.85,349.74,1579.51,249,Afterpay,42:32.2
4400,O-43b3301d,4926,540,130,26/2/2023,2,157.47,44.33,270.61,94,MasterCard,42:32.2
4401,O-cc37d8c1,3494,560,7,22/9/2023,1,373.51,81.45,292.06,206,Afterpay,42:32.2
4402,O-d8cfe3d8,4927,1336,77,30/9/2023,1,131.98,34.59,97.39,189,PayPal,42:32.2
4403,O-38db8202,981,68,58,22/4/2024,2,419.32,13.3,825.34,208,PayPal,42:32.2
4404,O-f72b4b83,1154,803,76,11/2/2022,4,451.37,179.27,1626.21,81,PayPal,42:32.2
4405,O-a56eec45,4072,528,187,1/5/2022,2,374.57,115.74,633.4,238,MasterCard,42:32.2
4406,O-d42f7fe9,1760,395,26,9/10/2024,4,295.25,309,872,59,Cash,42:32.2
4407,O-380d5563,221,1230,159,23/10/2022,4,352.25,42.11,1366.89,80,Afterpay,42:32.2
4408,O-9df1f381,1618,1182,109,17/1/2023,4,289.71,97.79,1061.05,11,MasterCard,42:32.2
4409,O-534de34b,2468,487,67,24/2/2024,2,426.08,223.16,629,188,PayPal,42:32.2
4410,O-20c5d3f0,1438,84,66,17/1/2022,1,355.89,61.15,294.74,28,Visa,42:32.2
4411,O-326e8765,1573,1392,50,29/8/2024,3,173.18,30.33,489.21,84,MasterCard,42:32.2
4412,O-d0ac233f,635,1314,158,13/7/2023,1,395.06,18.86,376.2,118,Afterpay,42:32.2
4413,O-4afa9bc8,2029,773,192,11/9/2023,5,329.04,335.33,1309.87,194,Cash,42:32.2
4414,O-9e2f9138,2408,500,97,2/9/2024,1,140.68,39.12,101.56,25,Visa,42:32.2
4415,O-afb13776,2667,1103,108,27/10/2023,1,344.52,55.65,288.87,75,Afterpay,42:32.2
4416,O-709b5207,2107,70,130,27/1/2024,4,29.2,15.91,100.89,143,Cash,42:32.2
4417,O-5f313e35,983,1198,106,1/12/2024,5,262.81,114.85,1199.2,178,MasterCard,42:32.2
4418,O-eecbe336,2681,1416,187,25/8/2023,2,303.92,14.06,593.78,5,PayPal,42:32.2
4419,O-cef3f49b,3595,1476,69,21/4/2023,2,394.94,215.13,574.75,132,PayPal,42:32.2
4420,O-87419c15,3270,501,102,8/3/2024,4,105.4,41.5,380.1,55,MasterCard,42:32.2
4421,O-6515b024,4049,777,146,2/6/2024,5,291.46,422.18,1035.12,235,Visa,42:32.2
4422,O-159fbac1,1319,432,132,4/5/2023,1,309.57,41.35,268.22,4,PayPal,42:32.2
4423,O-9c0acc8d,319,357,159,18/3/2022,2,307.18,121.63,492.73,116,PayPal,42:32.2
4424,O-6f05320a,1800,1159,29,19/11/2022,1,369.94,78.37,291.57,165,Cash,42:32.2
4425,O-d4673b75,1220,778,125,16/12/2024,4,320.11,372.44,908,68,Visa,42:32.2
4426,O-1cb8347c,569,1472,78,19/1/2024,3,173.5,1.44,519.06,147,MasterCard,42:32.2
4427,O-3b54b61b,4140,392,122,15/8/2023,5,187.13,100.21,835.44,178,MasterCard,42:32.2
4428,O-81e23752,3996,1021,177,21/9/2023,5,357.27,76.97,1709.38,213,MasterCard,42:32.3
4429,O-06fb23f6,2580,1280,31,17/4/2022,5,141.6,161.71,546.29,59,Cash,42:32.3
4430,O-91b6ee2a,985,899,185,13/7/2024,3,471.61,153.7,1261.13,144,MasterCard,42:32.3
4431,O-930e076a,1979,322,174,19/3/2024,3,258.41,107.26,667.97,41,MasterCard,42:32.3
4432,O-6f864eb8,212,801,10,10/2/2024,3,192.51,142.68,434.85,43,Cash,42:32.3
4433,O-063c2b5c,3106,292,153,23/8/2022,1,100.95,0.63,100.32,97,Visa,42:32.3
4434,O-8be5bbc6,664,73,15,6/10/2022,3,368.03,253.63,850.46,150,Visa,42:32.3
4435,O-b2107be9,1423,343,199,19/10/2024,2,483.99,200.61,767.37,91,MasterCard,42:32.3
4436,O-ad5ef573,597,603,69,3/7/2024,5,452.66,660.05,1603.25,84,PayPal,42:32.3
4437,O-c34f6297,3519,1117,110,27/12/2022,1,11.75,0.72,11.03,215,MasterCard,42:32.3
4438,O-f786d1b0,815,885,91,28/1/2023,4,66.48,58.66,207.26,57,Afterpay,42:32.3
4439,O-5bb38609,3133,618,7,21/2/2022,5,424.46,501.2,1621.1,239,Visa,42:32.3
4440,O-ed43e857,1394,1029,135,2/6/2024,4,250.33,249.54,751.78,220,Cash,42:32.3
4441,O-a4ea4226,3619,1481,123,21/8/2024,2,104.42,20.1,188.74,72,Cash,42:32.3
4442,O-1a3ce2f5,1347,1228,104,4/10/2023,3,473.41,126.56,1293.67,45,Cash,42:32.3
4443,O-de4800ae,1003,991,166,16/8/2022,1,334.65,50.22,284.43,226,Afterpay,42:32.3
4444,O-ec627a3f,823,327,23,20/1/2023,4,226.33,244.41,660.91,240,PayPal,42:32.3
4445,O-e8d5abaf,4433,858,93,8/7/2022,5,400.07,307.16,1693.19,148,Cash,42:32.3
4446,O-131af3cb,2379,1077,96,22/1/2024,1,487.29,89.51,397.78,195,PayPal,42:32.3
4447,O-772d0e12,1325,666,138,2/7/2022,5,106.49,10.75,521.7,83,Afterpay,42:32.3
4448,O-702a0983,4850,136,40,13/12/2024,4,356.29,27.89,1397.27,163,Cash,42:32.3
4449,O-945a3ac6,3829,1077,154,9/10/2023,5,273.49,305.31,1062.14,116,Cash,42:32.3
4450,O-99329942,4949,1454,111,7/7/2023,2,455.62,156.6,754.64,75,PayPal,42:32.3
4451,O-a5c77cd4,1945,953,20,4/11/2023,4,387.62,15.76,1534.72,10,Cash,42:32.3
4452,O-677635b6,3405,1421,158,4/10/2022,4,19.8,18.16,61.04,64,PayPal,42:32.3
4453,O-09e2df79,426,885,171,5/5/2023,3,73.17,20.13,199.38,226,Afterpay,42:32.3
4454,O-f5929de5,546,701,148,6/11/2023,4,338.63,122.7,1231.82,108,PayPal,42:32.3
4455,O-7e7826f1,4410,477,26,20/3/2022,1,185.72,51.86,133.86,218,Cash,42:32.3
4456,O-12f74a6a,3234,462,132,17/7/2022,2,425.5,2.85,848.15,114,MasterCard,42:32.3
4457,O-fe9586fe,4107,602,34,26/9/2023,4,176.97,59.45,648.43,134,Cash,42:32.3
4458,O-623f4d33,497,697,185,19/2/2024,2,372.75,147.21,598.29,78,Visa,42:32.3
4459,O-aca200a7,3783,678,138,27/11/2023,5,227.47,158.02,979.33,88,Cash,42:32.3
4460,O-037e880b,1679,733,178,24/10/2023,2,194.35,92.58,296.12,63,Cash,42:32.3
4461,O-07d40c02,4785,20,170,11/8/2022,5,383.91,27.54,1892.01,68,Visa,42:32.3
4462,O-d27a90d7,4828,552,200,25/2/2022,3,473.71,303.41,1117.72,210,Afterpay,42:32.3
4463,O-cfc35b9a,3755,26,191,27/3/2024,4,483.49,257.8,1676.16,237,Cash,42:32.3
4464,O-5fb6dd87,3409,71,29,20/10/2024,3,88.52,6.57,258.99,51,PayPal,42:32.3
4465,O-9f90988e,1313,722,1,5/6/2024,3,70.63,21.21,190.68,237,Visa,42:32.3
4466,O-67ff82a9,10,72,122,22/8/2023,4,427.94,40.01,1671.75,210,Cash,42:32.3
4467,O-23f9dabc,2866,908,123,15/12/2024,4,137.93,10.89,540.83,187,Afterpay,42:32.3
4468,O-f15dc9c7,4970,1161,80,21/4/2022,3,135.9,18.44,389.26,116,Afterpay,42:32.3
4469,O-9dfe07a7,2050,356,138,2/5/2023,4,17.05,11.27,56.93,86,Afterpay,42:32.3
4470,O-4b6bebaa,4396,169,86,5/8/2024,4,100.46,29.22,372.62,80,Visa,42:32.3
4471,O-682e69dc,1262,435,123,17/4/2022,2,329.91,11.19,648.63,31,Visa,42:32.3
4472,O-59014b0b,2225,703,112,14/11/2024,1,132.1,13.64,118.46,15,PayPal,42:32.3
4473,O-462ce0bf,4798,487,192,10/4/2022,5,318.79,286.87,1307.08,167,PayPal,42:32.3
4474,O-7f19002b,4331,330,157,22/11/2022,1,458.86,22.35,436.51,240,PayPal,42:32.3
4475,O-96bd6013,2890,755,9,3/2/2022,2,267.68,72.29,463.07,121,Afterpay,42:32.3
4476,O-f8bb49d7,1873,1327,186,29/1/2024,2,490.63,66.22,915.04,31,Visa,42:32.3
4477,O-3756dfc8,3613,442,127,10/12/2022,1,113.16,15.09,98.07,39,MasterCard,42:32.3
4478,O-42e8f828,4400,795,84,25/11/2024,3,399.43,352.1,846.19,85,MasterCard,42:32.3
4479,O-0cb154e0,684,475,86,11/11/2023,2,196.62,51.59,341.65,231,Afterpay,42:32.3
4480,O-6f1d08d6,4425,918,6,13/1/2022,2,16.56,3.03,30.09,28,Cash,42:32.3
4481,O-c597c7cd,4099,369,111,3/1/2023,4,15.8,9.08,54.12,231,Afterpay,42:32.3
4482,O-f7bed5da,966,863,68,18/8/2022,4,497.75,397.01,1593.99,49,Afterpay,42:32.3
4483,O-2f86494f,2605,898,42,12/3/2024,2,43.04,19.88,66.2,130,Afterpay,42:32.3
4484,O-7f387380,602,1464,30,27/1/2022,1,82.54,7.66,74.88,180,Cash,42:32.3
4485,O-dbfdebe9,1181,61,77,3/9/2024,5,422.4,480.68,1631.32,163,Visa,42:32.3
4486,O-88a3b87e,3898,814,143,6/2/2022,5,305.07,174.37,1350.98,78,PayPal,42:32.4
4487,O-a8514e3a,1356,136,82,1/6/2023,1,425.46,110.81,314.65,124,MasterCard,42:32.4
4488,O-a729f1b9,1226,1224,170,31/7/2023,5,75.6,78.31,299.69,19,Afterpay,42:32.4
4489,O-c9ed0405,840,446,182,20/11/2023,3,151.04,29.87,423.25,230,Afterpay,42:32.4
4490,O-b2b9dd47,2396,372,14,25/8/2022,4,408.24,279.62,1353.34,39,PayPal,42:32.4
4491,O-2c4d1673,1689,443,116,15/11/2024,5,184.83,66.95,857.2,60,Visa,42:32.4
4492,O-b57b8e59,2960,815,181,31/1/2023,3,124.8,3.63,370.77,106,MasterCard,42:32.4
4493,O-81eeb956,2745,740,150,5/12/2024,4,464.41,303.91,1553.73,28,Cash,42:32.4
4494,O-5bf6857c,2932,305,76,13/5/2022,1,55.98,10.52,45.46,61,Visa,42:32.4
4495,O-1a147e26,234,251,87,1/1/2023,2,30.6,14.48,46.72,180,PayPal,42:32.4
4496,O-ec69d3f2,3785,917,101,30/11/2023,1,142.44,41.3,101.14,35,Cash,42:32.4
4497,O-f5bec80f,1790,1457,76,31/12/2022,1,442.94,47.43,395.51,52,MasterCard,42:32.4
4498,O-8b4dd786,2453,680,197,2/4/2024,4,248.42,275.23,718.45,175,Cash,42:32.4
4499,O-c2d57af5,3061,1354,143,23/1/2024,1,371.39,97.41,273.98,124,PayPal,42:32.4
4500,O-17fdb199,1703,422,42,18/2/2024,4,466.33,435.19,1430.13,112,Afterpay,42:32.4
4501,O-aa24fb63,3723,1289,39,30/9/2023,2,345.91,134.41,557.41,51,Cash,42:32.4
4502,O-98be48b8,3551,784,153,24/1/2024,5,309.03,354.79,1190.36,239,Afterpay,42:32.4
4503,O-563f5701,1148,806,41,17/6/2022,2,75.92,38.38,113.46,161,Visa,42:32.4
4504,O-467fade7,518,1045,131,27/5/2023,1,146.76,43.38,103.38,17,Cash,42:32.4
4505,O-e6522db5,2548,868,134,5/1/2023,1,183.77,23.24,160.53,170,Cash,42:32.4
4506,O-cf91baca,1329,563,194,19/4/2024,1,196.9,15.97,180.93,62,Cash,42:32.4
4507,O-3e352db0,4114,57,124,7/7/2024,3,442.32,54.63,1272.33,128,Cash,42:32.4
4508,O-f44520bb,3174,254,33,30/5/2023,5,283.11,167.26,1248.29,23,Visa,42:32.4
4509,O-36253926,3523,1176,152,18/10/2022,1,262.14,48.62,213.52,130,Afterpay,42:32.4
4510,O-078ad5f2,1411,1034,154,10/7/2023,2,280.19,94.57,465.81,188,Afterpay,42:32.4
4511,O-4cd75e8f,173,416,183,2/6/2023,3,387.87,224.78,938.83,181,MasterCard,42:32.4
4512,O-1a6ce01e,172,123,17,21/9/2024,5,237.35,51.45,1135.3,170,Afterpay,42:32.4
4513,O-e9d45b0d,3390,507,71,2/6/2024,3,68.61,57.62,148.21,68,Cash,42:32.4
4514,O-1ae20185,4303,611,166,9/11/2023,5,89.88,13.97,435.43,13,Visa,42:32.4
4515,O-82716c3c,2902,589,131,21/4/2022,3,183.01,152.59,396.44,142,Visa,42:32.4
4516,O-5ac39a48,606,983,135,30/10/2022,5,179.97,50.5,849.35,107,Visa,42:32.4
4517,O-4afd1890,1047,1462,189,10/4/2023,1,109.43,12.71,96.72,114,Cash,42:32.4
4518,O-aa8acfda,3819,741,55,4/11/2022,5,466.26,574.56,1756.74,61,Afterpay,42:32.4
4519,O-c9d615ea,2359,30,32,18/3/2023,4,22.66,13.42,77.22,170,Visa,42:32.4
4520,O-03018f7e,1295,332,38,27/12/2022,1,311.85,21.84,290.01,101,PayPal,42:32.4
4521,O-42e025dd,13,421,50,17/7/2022,1,21.63,2.55,19.08,54,Afterpay,42:32.4
4522,O-4fd8d928,4194,1108,149,10/10/2022,3,68.9,27.93,178.77,227,MasterCard,42:32.4
4523,O-23f41a49,2632,1357,183,26/10/2024,3,101.46,90.21,214.17,26,Afterpay,42:32.4
4524,O-5d4b2390,2663,1383,193,2/7/2022,3,104.78,44.52,269.82,56,Visa,42:32.4
4525,O-607fc29f,1019,721,138,27/3/2024,2,189.49,22.55,356.43,26,Afterpay,42:32.4
4526,O-575b2b41,344,939,46,4/1/2022,1,492.28,74.24,418.04,221,Cash,42:32.4
4527,O-717f58e6,15,7,1,17/10/2024,3,232.78,197.48,500.86,228,MasterCard,42:32.4
4528,O-f935f7b6,2443,1290,118,11/9/2023,1,382.77,9.34,373.43,16,PayPal,42:32.4
4529,O-c9063732,1727,396,55,31/8/2023,3,422.72,78.11,1190.05,154,Afterpay,42:32.4
4530,O-0c135346,4611,263,198,26/11/2023,3,47.84,0.36,143.16,160,Cash,42:32.4
4531,O-632efa19,2993,851,104,16/6/2023,1,150.25,6.25,144,107,MasterCard,42:32.4
4532,O-e8e11f0c,3168,1354,19,27/11/2022,3,410.2,117.78,1112.82,235,Visa,42:32.4
4533,O-12d69c18,2489,327,2,30/10/2022,3,397.31,161.18,1030.75,66,Visa,42:32.4
4534,O-def97fd3,88,651,179,6/10/2024,4,284.8,192.65,946.55,99,Cash,42:32.4
4535,O-9fabf594,4788,606,82,18/11/2024,2,119.89,3.79,235.99,191,Cash,42:32.4
4536,O-9a7b8c46,120,1176,108,20/8/2024,1,15.17,4.15,11.02,154,Visa,42:32.4
4537,O-36335774,2506,512,13,24/11/2024,3,50.56,41.93,109.75,8,MasterCard,42:32.4
4538,O-0dc190b9,903,1333,32,30/1/2024,3,39.28,26.86,90.98,3,Cash,42:32.4
4539,O-94b08663,3427,562,139,2/6/2023,2,425.11,89.63,760.59,105,PayPal,42:32.4
4540,O-18f37dd6,455,352,84,8/10/2023,5,100.43,96.55,405.6,37,Afterpay,42:32.4
4541,O-891db6a4,4114,922,55,17/3/2023,5,289.59,376.91,1071.04,212,Cash,42:32.4
4542,O-689ea43c,1010,543,193,16/6/2022,5,180.14,95.84,804.86,133,Visa,42:32.4
4543,O-77bfcd8e,1907,22,196,4/8/2022,4,310.96,30.86,1212.98,224,Cash,42:32.4
4544,O-542c0d2d,228,264,62,30/8/2024,4,59.1,42.8,193.6,89,Visa,42:32.5
4545,O-b3d82986,1999,960,63,24/2/2024,4,246.96,286.22,701.62,50,Afterpay,42:32.5
4546,O-cc136b1b,1346,787,188,1/8/2024,5,254.22,324.78,946.32,186,PayPal,42:32.5
4547,O-bd2fbab3,1883,853,160,10/10/2022,1,276.57,47.54,229.03,245,Afterpay,42:32.5
4548,O-a006fff6,3053,930,17,26/9/2022,3,269.64,30.25,778.67,44,PayPal,42:32.5
4549,O-3ea8ec8f,3736,187,125,7/11/2022,1,245.87,35.6,210.27,234,Visa,42:32.5
4550,O-e7be16f3,4645,957,113,21/6/2023,3,220.85,91.1,571.45,78,Cash,42:32.5
4551,O-fbf97be1,1215,715,23,17/8/2022,1,258.64,19.59,239.05,72,Cash,42:32.5
4552,O-6e0b3903,4296,83,93,4/3/2023,5,68.12,46.92,293.68,90,Afterpay,42:32.5
4553,O-52046e1e,1390,1330,144,29/11/2022,4,275.9,212.8,890.8,164,Afterpay,42:32.5
4554,O-952a22f9,2212,785,67,2/4/2022,2,101.71,57.06,146.36,81,PayPal,42:32.5
4555,O-54e22270,155,125,26,20/8/2024,3,434.76,244.61,1059.67,250,Visa,42:32.5
4556,O-d55655ae,3297,1202,179,8/11/2022,2,143.03,50.41,235.65,4,Visa,42:32.5
4557,O-105227ef,1118,147,172,5/8/2022,4,372.43,126.83,1362.89,78,Visa,42:32.5
4558,O-3ae5e565,4486,1100,122,23/9/2022,5,160.58,3.02,799.88,117,MasterCard,42:32.5
4559,O-f1de6525,2256,306,104,29/4/2023,1,398.02,101.61,296.41,202,Visa,42:32.5
4560,O-397fff3e,370,484,58,29/12/2023,4,305.24,27.94,1193.02,163,MasterCard,42:32.5
4561,O-9aa91b12,2976,916,45,9/3/2023,3,287.32,122.7,739.26,52,MasterCard,42:32.5
4562,O-54a8c8ea,3420,896,196,3/2/2024,5,31.9,1.16,158.34,197,Afterpay,42:32.5
4563,O-9dd195fa,1551,1056,178,4/11/2023,4,194.94,146.91,632.85,140,Afterpay,42:32.5
4564,O-d19561e8,902,328,65,20/10/2022,3,174.42,36.11,487.15,236,PayPal,42:32.5
4565,O-61ebe94d,2338,993,129,7/6/2023,4,107.75,56.02,374.98,147,Cash,42:32.5
4566,O-48b2c0b8,386,187,115,4/4/2024,1,369.09,101.06,268.03,106,Afterpay,42:32.5
4567,O-911d005f,790,623,185,20/2/2024,2,97.32,23.87,170.77,148,PayPal,42:32.5
4568,O-d6311605,1967,261,183,8/4/2022,4,133.95,49.29,486.51,70,Afterpay,42:32.5
4569,O-3aeb4f76,3634,910,117,1/6/2024,5,270.78,86.32,1267.58,95,Afterpay,42:32.5
4570,O-c74e0040,3633,485,50,26/3/2024,3,74.4,33.5,189.7,9,MasterCard,42:32.5
4571,O-20060aec,869,324,74,22/10/2024,4,447.69,256.44,1534.32,122,MasterCard,42:32.5
4572,O-d823247e,4724,714,16,11/11/2024,2,294.64,141.62,447.66,152,Cash,42:32.5
4573,O-573833e9,3798,669,117,22/4/2024,2,302.83,88.67,516.99,28,Cash,42:32.5
4574,O-0d040cc6,4415,957,21,28/12/2022,5,68.11,57.7,282.85,75,MasterCard,42:32.5
4575,O-ab550607,3409,829,73,9/11/2022,1,420.48,36,384.48,168,Cash,42:32.5
4576,O-26b2084d,2216,632,164,13/9/2023,4,97.22,59.94,328.94,89,MasterCard,42:32.5
4577,O-23f8b384,1681,191,137,13/8/2023,3,414.85,194.37,1050.18,197,MasterCard,42:32.5
4578,O-6c337b18,1867,1118,190,29/5/2022,2,39.49,10.27,68.71,49,PayPal,42:32.5
4579,O-a9f0ae4e,3884,1071,40,29/2/2024,3,144.79,61,373.37,143,Cash,42:32.5
4580,O-53c7d515,1638,679,139,23/12/2022,2,86.33,38.77,133.89,183,Afterpay,42:32.5
4581,O-d084f90b,4240,1293,86,8/2/2023,2,194.79,97.79,291.79,184,PayPal,42:32.5
4582,O-bfa4aa8f,23,504,186,21/4/2024,2,226.3,32.01,420.59,221,Afterpay,42:32.5
4583,O-2b24f539,1443,432,121,14/6/2023,2,86.62,30.65,142.59,126,MasterCard,42:32.5
4584,O-937a2bf3,2091,51,127,6/8/2022,2,234.47,113.87,355.07,26,Visa,42:32.5
4585,O-5f293242,2520,842,50,6/1/2022,5,108.92,23.03,521.57,109,MasterCard,42:32.5
4586,O-338c3965,2121,631,12,3/8/2023,3,102.17,34.77,271.74,98,Visa,42:32.5
4587,O-c97f43b1,1860,265,106,23/10/2023,1,225.58,17.74,207.84,21,PayPal,42:32.5
4588,O-77e21be4,1153,50,68,24/7/2023,4,171.23,82.9,602.02,141,Afterpay,42:32.5
4589,O-965cbcde,3535,1255,79,26/9/2024,5,267.98,56.11,1283.79,207,Cash,42:32.5
4590,O-52a73850,2654,560,114,28/11/2023,5,106.47,51.09,481.26,137,MasterCard,42:32.5
4591,O-6439a41e,488,218,53,20/12/2023,5,212.12,52.7,1007.9,126,PayPal,42:32.5
4592,O-47253c88,2422,329,124,4/7/2024,5,204.26,83.96,937.34,187,Afterpay,42:32.5
4593,O-d9679276,2668,1162,37,2/7/2024,1,323.87,68.84,255.03,95,Cash,42:32.5
4594,O-529a87eb,3094,5,77,20/10/2022,5,233.74,99.05,1069.65,220,PayPal,42:32.5
4595,O-078e1b82,4951,1449,137,12/11/2022,5,486.13,265.25,2165.4,235,Afterpay,42:32.5
4596,O-4ef32621,3546,410,197,23/6/2024,5,201.81,280.33,728.72,17,Cash,42:32.5
4597,O-560193db,1633,5,173,26/2/2022,4,26.79,12.27,94.89,70,Cash,42:32.5
4598,O-542c6109,2233,943,25,14/1/2023,5,289.11,149.49,1296.06,27,PayPal,42:32.5
4599,O-876af9f9,2165,123,67,19/3/2024,3,448.82,173.85,1172.61,201,PayPal,42:32.5
4600,O-5565a3ee,3259,232,135,29/12/2024,1,450.77,32.22,418.55,143,MasterCard,42:32.5
4601,O-3cf8d600,3749,501,158,10/11/2022,1,113.34,15.8,97.54,186,PayPal,42:32.5
4602,O-1294ffdf,3177,570,103,7/6/2022,1,132.59,18.72,113.87,23,MasterCard,42:32.5
4603,O-c348efbd,1431,900,47,27/10/2022,2,83.86,47.35,120.37,96,Visa,42:32.5
4604,O-3535975b,2357,632,190,13/4/2024,1,130.46,24.01,106.45,250,Visa,42:32.5
4605,O-0b65cc79,4944,483,123,2/12/2024,1,155.35,33.81,121.54,126,Visa,42:32.6
4606,O-8df0ce98,336,772,191,22/2/2023,3,42.09,8.9,117.37,167,Afterpay,42:32.6
4607,O-effcb945,2844,1294,75,13/7/2023,4,421.25,469.95,1215.05,35,PayPal,42:32.6
