web_activity_key,customer_key,date_key,session_id,page_views,duration_seconds,converted,created_at
2498,1798,2022-02-09,d9d181a0-3b3c-4afa-95c4-2b0a3cbcfded,1,878,0,2025-07-23 23:42:40.800264
2499,902,2023-02-08,75ce8d61-5e7a-4c45-8506-a5b4f2075cca,15,452,1,2025-07-23 23:42:40.800791
2500,2285,2024-02-13,472d8dcd-7eb6-422b-96e7-1b9832960a6b,15,310,0,2025-07-23 23:42:40.801312
2501,1754,2023-11-03,ca49c299-e124-4f78-a833-268a88bf71b6,7,253,0,2025-07-23 23:42:40.801841
2502,119,2024-06-26,9e7831bf-843d-45d9-af36-21712eb28080,2,495,0,2025-07-23 23:42:40.802354
2503,2390,2022-12-10,b1de7719-be8e-4d63-b836-7513d6a7224b,12,661,1,2025-07-23 23:42:40.802891
2504,3187,2024-09-08,3712594d-5c9f-4097-a84c-3b96bf164637,12,443,1,2025-07-23 23:42:40.803434
2505,1149,2024-09-04,f93ab238-4a06-41e1-87b7-c1f6ee0d9015,5,636,1,2025-07-23 23:42:40.803976
2506,312,2023-02-06,c0ff54cc-68b1-462f-9150-ee30f383ff2a,2,382,1,2025-07-23 23:42:40.804480
2507,2558,2022-03-20,1b6d28f1-cd17-4356-9568-c1bd0f3e838a,14,777,1,2025-07-23 23:42:40.805020
2508,4425,2022-03-20,6f380dc2-8e81-4a65-b46b-60d4d7184e64,7,305,0,2025-07-23 23:42:40.805520
2509,3696,2024-07-18,6822fd72-dcd6-47a4-ad15-737fb81172ad,13,316,1,2025-07-23 23:42:40.806058
2510,1393,2022-01-04,37cf20ca-8087-4266-8c12-27dc8160ec81,9,585,1,2025-07-23 23:42:40.806593
2511,68,2023-07-20,13435692-a079-46e4-846b-c29fa1d73137,10,497,0,2025-07-23 23:42:40.807134
2512,4653,2024-04-25,2d913796-6ccc-49d2-ac05-f6432a20d9c3,3,421,1,2025-07-23 23:42:40.807648
2513,639,2022-08-16,48e88891-a740-4a4e-894c-be137409298d,7,337,1,2025-07-23 23:42:40.808200
2514,4086,2023-10-18,d1c105fb-2803-4bc7-b656-11f0524f4657,2,436,0,2025-07-23 23:42:40.808728
2515,936,2022-03-14,ec676f75-a1ec-42b3-9885-b89ae725be59,12,647,0,2025-07-23 23:42:40.809291
2516,2962,2023-05-30,76235821-4855-4915-b079-df2b1bc81e2b,15,312,0,2025-07-23 23:42:40.809823
2517,1029,2024-09-16,451ffd70-6fbd-4ce3-a5cd-d42141d3a6cd,8,151,0,2025-07-23 23:42:40.810364
2518,4892,2024-12-10,11940b03-016c-41e9-a2b0-0ebc231ebefb,13,265,1,2025-07-23 23:42:40.810904
2519,4503,2023-06-22,8990d68c-08ad-4b64-a327-6c13415b56fa,13,729,1,2025-07-23 23:42:40.811413
2520,4877,2023-03-18,fe17e0fc-00f6-4eac-97ef-5f97358af823,3,455,0,2025-07-23 23:42:40.811954
2521,4278,2023-04-18,5a713a16-5ec1-4fc6-9d8d-da17ad52ea56,12,221,1,2025-07-23 23:42:40.812457
2522,4553,2023-01-05,b865b999-e61b-4fab-b581-5850ce82cdb9,8,703,0,2025-07-23 23:42:40.813022
2523,4379,2024-08-15,bcd2cfc0-33ef-426d-aec2-b9a31926df94,1,272,1,2025-07-23 23:42:40.813543
2524,2449,2024-11-14,e1743a29-099f-462d-acc3-aa1e75ed2391,15,165,0,2025-07-23 23:42:40.814091
2525,1227,2022-08-18,6d201d62-9405-401d-b4c9-f117d7671384,11,890,0,2025-07-23 23:42:40.814604
2526,2457,2023-07-23,5f29c5d5-9d9c-4371-8c27-a624af438cc5,12,55,0,2025-07-23 23:42:40.815507
2527,4588,2022-01-22,38f5bd6e-3ac1-4e78-8c37-13cf63ec7416,12,203,1,2025-07-23 23:42:40.816404
2528,4464,2023-08-04,e8670746-0337-4a50-8a04-444c85f756de,11,752,1,2025-07-23 23:42:40.817297
2529,4422,2023-05-16,bc5d1d0d-2655-41a4-affe-479eede4d7d0,2,117,0,2025-07-23 23:42:40.818196
2530,364,2023-08-12,12120302-2918-4579-a5f3-a88c69055fae,15,783,0,2025-07-23 23:42:40.819092
2531,1845,2022-06-03,92fca5da-820c-427f-b7c4-d8325fc5aefe,3,283,1,2025-07-23 23:42:40.819692
2532,1571,2023-09-12,8e9ca43f-7d96-45a8-89d2-bc7bb09c0dd9,11,319,1,2025-07-23 23:42:40.820338
2533,4652,2022-03-02,68ee426b-215a-48c2-9d43-aa8f32f85073,1,613,1,2025-07-23 23:42:40.820965
2534,1189,2023-03-21,26ea03db-4319-4aca-a9dd-2794c6b3f68b,7,101,1,2025-07-23 23:42:40.821482
2535,303,2022-07-06,b4028280-a6a8-4d95-a0de-89490bf1c45d,10,359,0,2025-07-23 23:42:40.822098
2536,4933,2022-02-26,1e29ea4a-3e9c-47f4-a457-43eab519d9ff,1,803,0,2025-07-23 23:42:40.822616
2537,3827,2023-08-17,c60617b7-a030-40d9-baa3-ce49fe1d02e5,4,96,0,2025-07-23 23:42:40.823212
2538,3453,2022-03-28,67869a6c-ca91-4ccf-aafe-feb4e7395bbd,9,241,1,2025-07-23 23:42:40.823730
2539,941,2022-04-24,fecd8896-3a67-4773-b21e-32c2aed5d938,5,216,0,2025-07-23 23:42:40.824333
2540,3011,2022-09-27,2442cf11-1100-4fe0-9ed7-e079a2f7b435,7,485,0,2025-07-23 23:42:40.824901
2541,1670,2024-02-15,daa669cd-1389-4a2f-a925-dbcdb603c90f,13,899,0,2025-07-23 23:42:40.825421
2542,416,2022-08-07,ebbf868b-b396-4369-b269-36512e2a2db1,10,862,0,2025-07-23 23:42:40.826015
2543,3403,2023-12-28,d76bf929-dbf6-4899-8887-d3c29a6954dd,11,796,1,2025-07-23 23:42:40.826543
2544,186,2024-10-07,3646e08d-9119-4392-9520-278fd8b450b8,5,746,0,2025-07-23 23:42:40.827144
2545,4662,2022-02-13,2d00180b-db83-46be-9294-2637d7e6d4cc,15,143,1,2025-07-23 23:42:40.827638
2546,2396,2022-08-04,7e9ef69b-8e55-4ee5-9ba4-56cf43dfa96e,8,840,0,2025-07-23 23:42:40.828227
2547,556,2023-06-29,16e1112f-15df-4f13-ac07-8ab904128e36,14,365,1,2025-07-23 23:42:40.828817
2548,3214,2022-01-23,469221c2-93ac-4701-b1cf-c5167831cf08,13,514,1,2025-07-23 23:42:40.829379
2549,4412,2022-08-18,6cfa52cd-9ea2-493b-9252-c4a9b08a1ec3,14,613,1,2025-07-23 23:42:40.829964
2550,1481,2023-03-27,2d4db7a9-e642-4a0f-a2c6-304136d02c7f,4,515,0,2025-07-23 23:42:40.830481
2551,2171,2023-04-27,d5843b4d-05bc-412e-abf7-9bca6119cc74,14,294,1,2025-07-23 23:42:40.831095
2552,1743,2022-06-23,83fec50d-73ed-423e-bd0b-837463add7ef,2,182,0,2025-07-23 23:42:40.831619
2553,378,2022-06-10,25f9c3f5-2a16-45a2-afff-b7f5ea997ffe,14,679,1,2025-07-23 23:42:40.832174
2554,2045,2024-01-09,f65d15a9-7008-4905-bee9-05bf3d19c9b4,3,549,1,2025-07-23 23:42:40.832677
2555,540,2022-08-08,5cf714f4-a23c-4aa2-aebc-799901c7ca2b,11,253,0,2025-07-23 23:42:40.833228
2556,2510,2023-04-24,e1e8f9e5-6467-48d9-818c-b365f86c9568,12,232,1,2025-07-23 23:42:40.833733
2557,675,2022-08-15,2694700c-1de6-4e78-8ed0-cf439b67ff6e,7,704,0,2025-07-23 23:42:40.834278
2558,4350,2022-02-18,d71de0f9-6978-4df1-9eeb-6111272404e9,3,635,1,2025-07-23 23:42:40.834806
2559,1862,2023-12-30,52889229-f95a-4166-b83e-12b8fefa5418,13,809,1,2025-07-23 23:42:40.835352
2560,4540,2023-03-24,96938346-2ad2-4413-9a1d-eaa0d86d8e77,9,147,1,2025-07-23 23:42:40.835904
2561,4141,2023-09-01,77db0485-2c1e-424c-aa55-4a2e3663d2ac,1,329,1,2025-07-23 23:42:40.836410
2562,4031,2024-08-31,4a68b0f6-23d6-4656-9c5f-076dfd913849,10,425,1,2025-07-23 23:42:40.836983
2563,2083,2023-06-02,39603701-ca63-4d76-ae37-a4023b685ff8,3,134,0,2025-07-23 23:42:40.837493
2564,3630,2022-07-16,461e7759-02a7-4ff8-a412-3d5cc351a7d2,14,554,0,2025-07-23 23:42:40.838040
2565,3818,2022-08-10,5479bb4d-e51c-4da0-a172-0bc3fb915283,3,435,1,2025-07-23 23:42:40.838542
2566,4025,2023-04-18,5fe443b6-c0f3-416c-a2de-7c2501e254a9,8,274,0,2025-07-23 23:42:40.839081
2567,2421,2024-10-29,587dac71-4607-4a7d-be75-88cb03920701,8,660,0,2025-07-23 23:42:40.839584
2568,908,2024-11-05,4c88e7fd-6251-4a6f-a467-b13f30d49a64,5,395,1,2025-07-23 23:42:40.840123
2569,346,2022-07-20,7e508556-e846-4fcb-8e2e-ab24867668d9,4,848,0,2025-07-23 23:42:40.840627
2570,4242,2023-03-29,3abf4506-2cbb-4d5a-a9a3-f156b6e1afcc,8,417,1,2025-07-23 23:42:40.841161
2571,4180,2022-02-21,fd6ca4bf-efb7-4778-a94a-10f9a41e4904,11,544,1,2025-07-23 23:42:40.841661
2572,2087,2022-02-02,3359c862-c9d0-45f9-a128-5d677af4b828,13,100,0,2025-07-23 23:42:40.842202
2573,2153,2023-12-03,e6f9b0d2-2346-40fb-88d3-251f8b9a4437,7,773,1,2025-07-23 23:42:40.842990
2574,2748,2024-12-30,e92e8583-45ed-4fdc-a8ac-17c141361142,14,544,0,2025-07-23 23:42:40.843706
2575,269,2023-12-13,5b84e3fa-808c-4579-b47d-25674deae05a,3,428,1,2025-07-23 23:42:40.844496
2576,4388,2022-06-14,6a29697e-2cc4-41f9-9fac-c134ef215431,3,145,1,2025-07-23 23:42:40.845277
2577,298,2022-11-21,24845ef1-f1a7-4663-a1bf-516351859f72,3,795,0,2025-07-23 23:42:40.846143
2578,966,2024-06-25,5e57c49c-b8d0-494e-8c50-bb06d560b98c,15,152,0,2025-07-23 23:42:40.846949
2579,1118,2023-09-05,a492c3c9-dc78-401b-8675-94105578527d,8,740,0,2025-07-23 23:42:40.847702
2580,1592,2022-10-26,38f52a37-e9cf-4bcc-98ec-a0daa864c277,5,209,0,2025-07-23 23:42:40.848453
2581,1914,2024-10-21,28b206db-1e3f-4b2e-a102-a854ba0f3102,9,636,0,2025-07-23 23:42:40.849257
2582,2157,2024-10-07,2d0ac7b0-51c6-45f8-b03e-837a9f460599,5,765,0,2025-07-23 23:42:40.850050
2583,1758,2024-10-03,a192a922-0334-413b-b4e2-06350820e839,15,641,1,2025-07-23 23:42:40.850825
2584,4364,2023-07-20,406532ab-da9d-4be5-86f4-aa3a14702200,2,256,1,2025-07-23 23:42:40.851586
2585,3722,2024-07-24,dc30e746-35ab-4aa5-bd94-8c4ad1f80ce2,9,403,1,2025-07-23 23:42:40.852363
2586,2794,2024-05-08,d4adc98c-b07c-4a5f-bd3b-4ec3b339f1c4,7,579,1,2025-07-23 23:42:40.853150
2587,1269,2022-11-30,a583b810-d587-4b59-8480-69980c120866,14,542,1,2025-07-23 23:42:40.853928
2588,450,2024-03-13,4b9ee9d3-f5a6-4ed2-b5de-aba921055f85,1,128,0,2025-07-23 23:42:40.854680
2589,186,2022-10-16,bfad83e2-48be-4c8a-82c5-140a51a730cb,5,881,1,2025-07-23 23:42:40.855432
2590,1377,2022-04-07,6625376d-7ba7-44e0-aba9-f5451e5486d7,8,259,0,2025-07-23 23:42:40.856243
2591,4453,2024-02-14,e742faaa-19fc-4b3d-8c3d-de2ee34c5202,15,453,1,2025-07-23 23:42:40.857043
2592,2139,2022-12-28,e62d3d6c-bf87-4449-a6f1-f90bb7a80311,12,210,0,2025-07-23 23:42:40.857824
2593,1287,2022-01-23,9215b731-68ba-4e50-90b0-a4e1dbf881a9,11,265,1,2025-07-23 23:42:40.858579
2594,4170,2023-08-02,1bd91cc4-dd42-4768-9575-652f1b6c798b,8,348,1,2025-07-23 23:42:40.859386
2595,205,2024-06-20,0b3bc4d4-c399-46d8-9612-0666ce20b773,14,771,0,2025-07-23 23:42:40.860217
2596,4184,2023-02-02,bf3a9da5-6b7b-4233-affb-65b608088677,6,537,0,2025-07-23 23:42:40.861179
2597,3321,2022-10-20,527b358b-171e-48ef-8013-73db813e9178,2,323,0,2025-07-23 23:42:40.862039
2598,4032,2023-09-23,bc8d8f6a-8479-46a5-9502-c1127fee7fbb,9,281,0,2025-07-23 23:42:40.863009
2599,850,2022-03-13,ff94012e-c721-4f27-b3be-b6c0d5e82ebe,14,583,1,2025-07-23 23:42:40.863841
2600,3376,2023-03-06,8db18a7b-600f-450d-8ab2-722e47d037df,10,583,0,2025-07-23 23:42:40.864627
2601,2581,2024-04-23,1a7fd10c-3c30-4c65-b03e-7f0a0a4e141e,12,454,0,2025-07-23 23:42:40.865438
2602,4159,2022-09-06,778fb316-cea5-4a43-9197-c9cd5d716a42,1,714,1,2025-07-23 23:42:40.866239
2603,3502,2024-01-04,af23d66c-482a-4961-a319-7361d1becb51,7,606,0,2025-07-23 23:42:40.867047
2604,4434,2022-05-30,b39ac8b9-7d75-4010-8a5b-0b9dda3bcede,1,384,1,2025-07-23 23:42:40.867846
2605,4084,2022-01-12,44dcd383-9220-44c4-8352-3debfaf1d74e,14,665,0,2025-07-23 23:42:40.868652
2606,910,2023-09-24,c51c29d4-81a4-496f-9bab-cdd9c2d00e26,4,560,0,2025-07-23 23:42:40.869436
2607,2458,2024-08-02,e11e6e7c-1440-4815-b545-556ed5714531,9,438,1,2025-07-23 23:42:40.870236
2608,326,2024-02-21,167af1d4-dea8-48fc-900a-00f574af9c48,13,325,0,2025-07-23 23:42:40.871043
2609,2213,2022-05-07,d6226d0e-8d9a-4ff5-9799-74ad7f20c392,5,556,1,2025-07-23 23:42:40.871836
2610,1501,2023-08-05,963a6761-248f-4b19-9804-38512f4785f1,13,417,1,2025-07-23 23:42:40.872618
2611,4139,2024-12-03,7d1d1800-1746-4218-a455-a0651dbc0d3e,4,880,1,2025-07-23 23:42:40.873435
2612,3589,2022-04-19,3bfd831f-333c-41ab-832f-ac7fa169475a,5,563,1,2025-07-23 23:42:40.874245
2613,4585,2022-07-14,c10ba681-1fb9-4f9c-96b9-83dbffb91de3,2,214,1,2025-07-23 23:42:40.875042
2614,1937,2022-07-26,a75b78dc-8873-41a2-bad2-32715a3fd690,2,387,0,2025-07-23 23:42:40.875830
2615,4636,2024-12-03,ad12a88e-3f95-40d4-a712-b96c65bf1b1d,3,58,0,2025-07-23 23:42:40.876590
2616,2313,2023-04-08,ae994a32-abb0-4da1-898b-695eb5854170,10,653,1,2025-07-23 23:42:40.877401
2617,1851,2022-06-14,ad085c50-89d9-4103-b4b9-4576439fffb8,6,308,0,2025-07-23 23:42:40.878223
2618,668,2024-07-06,643c41d2-772d-4aea-b51d-04d84b519f97,15,624,1,2025-07-23 23:42:40.879035
2619,2105,2024-02-02,fcd26770-2df0-46b3-8dd2-3a3424d9036f,11,338,0,2025-07-23 23:42:40.879881
2620,1289,2024-03-07,e78a885c-6903-4cce-be92-6260bf4e5c29,15,847,1,2025-07-23 23:42:40.880639
2621,170,2023-03-20,bde40762-b220-4469-ab7e-303268a8b9d7,7,687,1,2025-07-23 23:42:40.881454
2622,1782,2023-11-14,b0fda40d-aad0-47fa-8030-dcf75225c6ce,8,583,1,2025-07-23 23:42:40.882255
2623,3292,2023-08-10,a333fa57-3001-45c5-b54f-a32021c3e9ef,3,84,0,2025-07-23 23:42:40.883045
2624,3514,2022-09-02,cdbb2c24-09aa-43bf-9da8-82746b364fb5,15,493,0,2025-07-23 23:42:40.883839
2625,3840,2024-11-21,444163da-eb7b-460d-8d75-1e3a50616d79,8,701,0,2025-07-23 23:42:40.884614
2626,73,2022-08-27,3250f676-2b00-4bc0-b980-b796cff69899,12,734,0,2025-07-23 23:42:40.885423
2627,3645,2024-09-07,4ba4024d-8257-43cf-b1e5-3d82b86b6874,12,144,1,2025-07-23 23:42:40.886222
2628,1889,2022-01-03,d20298bb-8eea-405b-bd70-55f52cc2e660,1,43,0,2025-07-23 23:42:40.887013
2629,544,2024-04-11,84db46db-98d0-4715-9426-1ef69e055bcc,7,60,0,2025-07-23 23:42:40.887797
2630,4098,2022-11-03,7ef367ed-977a-4cfc-9573-a5c52bfb755b,10,61,1,2025-07-23 23:42:40.888570
2631,860,2022-10-05,b564da5c-b950-4df7-b6fb-ce5f61f956e5,12,812,1,2025-07-23 23:42:40.889648
2632,4043,2023-01-21,835c5a07-385c-4c8e-b246-6caa0959ee56,15,774,0,2025-07-23 23:42:40.890463
2633,4604,2023-09-30,a8de42a5-6cf5-4f4b-baf9-1d9e05d391d1,7,72,0,2025-07-23 23:42:40.891266
2634,3805,2022-12-05,55ec3aee-9528-4532-ac0b-56ea2d4d41de,8,303,0,2025-07-23 23:42:40.892102
2635,3561,2022-05-21,4491ff84-7483-48db-a462-a4b0456a535a,8,525,0,2025-07-23 23:42:40.892899
2636,4313,2023-11-08,b3979e43-d04e-4d7a-b5ce-389b0f3ac825,7,303,1,2025-07-23 23:42:40.893670
2637,2634,2024-06-12,a1a2b8cf-fe4c-4adb-a1cf-65cf4d10cec7,10,589,1,2025-07-23 23:42:40.894664
2638,1720,2023-01-18,3a312dc4-3fab-40c6-8899-5479de490a0f,8,853,0,2025-07-23 23:42:40.895589
2639,3859,2023-12-08,d79b07d0-721c-4004-ba49-d8f55b9567fa,14,538,0,2025-07-23 23:42:40.896482
2640,4647,2022-09-25,9073a9bd-019e-4d5e-af68-119e7c974efb,5,407,1,2025-07-23 23:42:40.897402
2641,3094,2022-09-24,73171522-0d25-46a1-b6f6-aa34c5d90a31,2,58,1,2025-07-23 23:42:40.898270
2642,2895,2022-11-21,5127e1a0-de27-4019-a261-f3dafbc4119a,7,695,1,2025-07-23 23:42:40.899169
2643,3818,2024-04-05,c10f1e99-836c-499e-9d1b-78fc14d4d79e,11,464,0,2025-07-23 23:42:40.900059
2644,1008,2023-01-22,2448a53e-2178-4c30-9364-39c1ae0e4b1b,5,690,0,2025-07-23 23:42:40.900934
2645,2884,2024-11-15,6a77a835-cb06-4c88-9e1c-db82dff992b2,3,448,1,2025-07-23 23:42:40.901786
2646,639,2024-05-15,d70fc6fa-bba6-4554-938e-3b3e50c839dd,15,479,0,2025-07-23 23:42:40.902605
2647,3002,2023-02-28,07220cfd-d2ef-4c08-9415-ae6b350a318b,15,285,1,2025-07-23 23:42:40.903579
2648,3966,2024-05-06,271a3cad-d00d-4f13-98c8-6fc2eb19aadb,12,632,0,2025-07-23 23:42:40.904594
2649,4795,2024-08-11,74515d98-0695-4b8c-a40c-2b2c67ade554,9,79,0,2025-07-23 23:42:40.905445
2650,3399,2022-04-06,cc7f0a51-71f9-43bc-b050-ba136f8c2412,2,104,0,2025-07-23 23:42:40.906312
2651,3641,2024-07-06,58a7fc5e-da03-47da-8488-9ea876e65ac9,9,777,0,2025-07-23 23:42:40.907139
2652,967,2022-07-31,10bc3fb9-81a6-493f-94c2-66455049a020,7,694,1,2025-07-23 23:42:40.907938
2653,1105,2024-11-09,55935045-a765-446d-959d-3f7944b2671e,15,483,0,2025-07-23 23:42:40.908890
2654,4904,2022-08-02,77e246b7-2c00-417d-8eea-462d324707f9,10,539,0,2025-07-23 23:42:40.909654
2655,3575,2022-11-01,49c6a109-931a-4249-90fd-2f27e5e2f6b8,11,515,0,2025-07-23 23:42:40.910455
2656,4731,2023-02-28,2760d28a-ec3b-4ed5-a947-be1e3a800ea3,10,203,1,2025-07-23 23:42:40.911232
2657,3690,2023-08-26,d590d273-9419-49e6-8483-2718bab61cd0,6,288,1,2025-07-23 23:42:40.912024
2658,4480,2022-08-01,ff856a86-e19c-49c3-bcfd-6a2e996e540e,4,410,0,2025-07-23 23:42:40.912806
2659,2636,2024-04-17,13cb7bff-7dd3-404e-91e2-25f385d9afb5,11,678,0,2025-07-23 23:42:40.913550
2660,4019,2024-07-22,016e544b-1940-42b7-a4be-3073d3e8cbed,13,839,1,2025-07-23 23:42:40.914372
2661,3262,2022-08-11,ca3a8b10-a933-4557-b95a-bfde4a7385fa,15,305,1,2025-07-23 23:42:40.915207
2662,401,2022-07-17,8da9d767-2d26-422e-a129-91c1deffdc68,14,447,1,2025-07-23 23:42:40.916025
2663,1868,2022-12-31,de79179d-071b-419b-b798-f8f1b9fdf321,14,644,1,2025-07-23 23:42:40.916818
2664,1618,2023-07-18,7d889861-8b0f-4d7f-9f4b-8d8637147535,5,335,0,2025-07-23 23:42:40.917569
2665,956,2022-07-05,9d87b39c-26e9-4de7-a274-0d7b5b94492b,2,444,1,2025-07-23 23:42:40.918525
2666,892,2022-09-23,fcd18c6f-3ae1-4bbb-bb7b-60c7477bf933,9,840,1,2025-07-23 23:42:40.919533
2667,509,2024-06-29,52b0e475-9ae0-4d17-ad11-48aaa7ce8a4d,2,688,1,2025-07-23 23:42:40.920420
2668,2648,2022-03-23,f0086099-62ff-4b70-8f51-3da5f5eb0803,15,303,1,2025-07-23 23:42:40.921291
2669,1325,2022-02-04,540494ae-584c-47e5-b0d7-3d53abb6bb86,2,63,1,2025-07-23 23:42:40.922105
2670,1361,2023-08-23,38f475da-7592-49f6-8042-9eb51410e0e2,7,668,1,2025-07-23 23:42:40.923122
2671,3695,2022-08-20,32078ad3-21d2-4225-8e73-4de69bcdbc69,10,488,1,2025-07-23 23:42:40.923921
2672,3098,2024-12-02,d389bf8d-924c-4606-99c6-925206df530f,7,611,1,2025-07-23 23:42:40.924686
2673,924,2023-07-13,0b1f2cb5-98bd-4ff8-ad6b-d0f0763b1b80,13,196,1,2025-07-23 23:42:40.925467
2674,534,2024-09-07,f140ecf0-cbfd-42f8-b100-eedd62600697,6,526,0,2025-07-23 23:42:40.926249
2675,3188,2024-04-17,2a345328-2a9f-4fd9-b619-6aa825a73eb3,2,261,0,2025-07-23 23:42:40.927036
2676,1813,2023-06-22,93140202-a22d-4dce-95c2-061f1eab554d,8,540,1,2025-07-23 23:42:40.927824
2677,1704,2024-07-26,aa3178e3-c6dc-458a-9177-914e046555e7,14,805,1,2025-07-23 23:42:40.928587
2678,2811,2022-04-07,05d0f1ad-c629-4623-93ea-2616c0cc4494,12,291,1,2025-07-23 23:42:40.929407
2679,4808,2022-11-26,78e956a9-7397-4ba0-8c9e-2281993ffd63,9,448,0,2025-07-23 23:42:40.930227
2680,649,2022-06-02,effe2950-0376-4f8e-b8a0-d33d8d0b5674,11,218,0,2025-07-23 23:42:40.931043
2681,2801,2023-05-29,a15c9354-1613-4b70-9846-16a7a4ae0552,6,381,1,2025-07-23 23:42:40.931906
2682,993,2022-04-08,18912bc5-f5b6-4d83-8622-f8a0ae6e9c88,13,860,1,2025-07-23 23:42:40.932832
2683,1137,2022-10-28,98c09cfb-c4c5-46b1-b192-284918f89a67,12,288,0,2025-07-23 23:42:40.933653
2684,4018,2024-05-13,e2b205c6-355b-4f04-8d22-9f91807e59b2,7,835,0,2025-07-23 23:42:40.934499
2685,4580,2024-02-24,1472eeb7-e708-46d4-b3da-d5a1ae020878,1,128,0,2025-07-23 23:42:40.935318
2686,560,2024-08-05,b4c54c2f-5ebc-49bd-8d21-ecbc65b9e4dc,13,339,0,2025-07-23 23:42:40.936238
2687,2271,2023-10-30,4d18a555-3f38-4d4f-8847-e0d7eae8021b,9,472,1,2025-07-23 23:42:40.937226
2688,1136,2023-02-14,da9653df-8f92-4d74-a4d2-6ccdedaf46f4,3,802,0,2025-07-23 23:42:40.938094
2689,739,2024-05-01,c241bcdc-6996-45f8-af4a-656f1a6a0c9b,10,705,1,2025-07-23 23:42:40.938951
2690,3878,2023-12-13,a959695b-8154-483d-acd1-2cf4e95f9b68,14,730,1,2025-07-23 23:42:40.939776
2691,4893,2023-01-08,06ddded7-1297-442d-b830-4041f591c021,15,198,1,2025-07-23 23:42:40.940589
2692,3725,2023-03-29,eb102b00-2601-4250-8d53-045e5ea0b304,5,683,0,2025-07-23 23:42:40.941468
2693,4915,2024-01-28,b0972e18-3956-4801-b570-18334d58f0f4,9,542,1,2025-07-23 23:42:40.942271
2694,489,2022-09-17,787b4762-2a29-4890-ae5b-3d87af42ee71,8,650,0,2025-07-23 23:42:40.943339
2695,1114,2023-03-15,867b7412-4165-4e2d-b794-86f4bdc69727,9,399,0,2025-07-23 23:42:40.944167
2696,2226,2023-05-26,705dcab2-b5d3-4e51-94d8-cd29b0594866,7,411,1,2025-07-23 23:42:40.944942
2697,3666,2022-03-15,d9eba3f1-d54c-4a49-9103-f1b24b26650b,4,206,0,2025-07-23 23:42:40.945839
2698,260,2024-01-15,589640d7-f286-42d9-a700-0383415e9887,9,679,1,2025-07-23 23:42:40.946611
2699,21,2024-07-06,7011bb51-609c-4d73-bbea-fbd7ebc7c75f,2,854,1,2025-07-23 23:42:40.947458
2700,4103,2024-02-20,a72b221b-65a7-4b95-8dbb-92ca41571209,6,513,1,2025-07-23 23:42:40.948241
2701,3436,2022-05-12,c7ce969e-a568-476d-b72c-861baa73e8f5,2,560,1,2025-07-23 23:42:40.949044
2702,456,2022-12-08,a0ddc57d-77e3-4879-bda8-1e40bcf243e3,5,775,0,2025-07-23 23:42:40.949841
2703,3973,2024-04-11,f4114d28-5a61-4375-b664-7850fd4e1804,11,288,0,2025-07-23 23:42:40.950593
2704,1883,2024-09-03,7c0a71a5-8c03-448b-95a9-ecd4da984476,9,823,1,2025-07-23 23:42:40.951392
2705,1343,2022-11-15,d0ef2f26-ae76-4d1a-9b7f-2d39455b2392,2,339,1,2025-07-23 23:42:40.952194
2706,560,2024-02-06,990925ab-c647-4b2a-b8fa-6efc46500e23,9,613,0,2025-07-23 23:42:40.952984
2707,1077,2024-12-06,1a7a2530-0ec4-440b-bd63-d30392542ecb,10,175,1,2025-07-23 23:42:40.954104
2708,3699,2023-12-07,fa0a2f72-b8c8-456d-b028-0b7c3e21882d,9,791,1,2025-07-23 23:42:40.954928
2709,206,2023-05-31,9ad37848-c63f-4dd5-99cd-bfcc4a4f21c3,8,895,0,2025-07-23 23:42:40.955988
2710,2910,2023-07-07,90189c27-3d25-4b95-8a50-3ee289003edc,9,700,0,2025-07-23 23:42:40.956846
2711,236,2023-03-28,69158a41-4b95-49e6-811e-20e01d92db5b,4,285,1,2025-07-23 23:42:40.957638
2712,3177,2022-01-11,b0313dc7-277a-455e-8108-ddb423fcca1a,2,476,0,2025-07-23 23:42:40.958478
2713,1880,2023-12-22,efc6bf5f-b8b4-4797-ac9d-a78770144b30,6,535,1,2025-07-23 23:42:40.959279
2714,4819,2022-12-14,19fe8ef2-a8c0-4baf-8a56-603832812deb,10,254,0,2025-07-23 23:42:40.960085
2715,1647,2022-06-22,c5d781c9-4b3e-48b2-aad9-e7640d9188dc,2,496,0,2025-07-23 23:42:40.960907
2716,1617,2022-08-18,663deb7a-91ee-48de-8479-33a985d19436,11,733,0,2025-07-23 23:42:40.961871
2717,4689,2024-07-12,db456f3a-430b-4a32-96eb-b981d8d3acec,12,631,1,2025-07-23 23:42:40.962664
2718,924,2024-05-04,f99df27d-5749-41ef-9f90-61dcd0beb5cc,9,517,1,2025-07-23 23:42:40.963483
2719,3781,2024-01-26,6912d547-4895-4b84-a6b6-7b97f0c3a805,1,211,0,2025-07-23 23:42:40.964293
2720,1708,2022-03-25,b713001d-b811-418b-8be5-b9ed970a40ba,5,898,1,2025-07-23 23:42:40.965079
2721,3816,2023-03-02,0aee8c27-5b04-4a48-8406-127da08f702e,14,51,0,2025-07-23 23:42:40.965922
2722,321,2024-06-27,67894250-0830-4c5f-af44-f812080f4b23,10,861,0,2025-07-23 23:42:40.966707
2723,3065,2022-02-04,12fdc196-f5a1-40bd-b3e1-e29610710129,6,835,1,2025-07-23 23:42:40.967463
