shipment_key,sales_key,warehouse_key,shipment_date,delivery_date,delay_days,shipping_cost,created_at
2587,29,19,2022-03-06,2022-03-10,4,22.98,2025-07-23 23:42:44.829934
2588,2168,13,2024-02-13,2024-02-15,2,25.92,2025-07-23 23:42:44.831292
2589,3949,1,2022-11-04,2022-11-06,2,20.58,2025-07-23 23:42:44.832641
2590,447,11,2024-12-12,2024-12-17,5,35.83,2025-07-23 23:42:44.834305
2591,1191,3,2024-09-26,2024-09-29,3,48.65,2025-07-23 23:42:44.835992
2592,276,5,2023-05-15,2023-05-16,1,49.87,2025-07-23 23:42:44.837653
2593,4097,13,2022-04-06,2022-04-06,0,24.04,2025-07-23 23:42:44.839056
2594,4334,6,2022-06-22,2022-06-26,4,46.01,2025-07-23 23:42:44.840405
2595,784,17,2023-06-13,2023-06-14,1,8.15,2025-07-23 23:42:44.841729
2596,1707,8,2023-06-06,2023-06-11,5,29.26,2025-07-23 23:42:44.843251
2597,2958,18,2023-09-08,2023-09-11,3,49.61,2025-07-23 23:42:44.844702
2598,2399,20,2022-04-15,2022-04-16,1,48.59,2025-07-23 23:42:44.846067
2599,4121,6,2023-11-18,2023-11-22,4,18.28,2025-07-23 23:42:44.847441
2600,3662,17,2024-02-12,2024-02-16,4,37.51,2025-07-23 23:42:44.848798
2601,3518,13,2024-10-11,2024-10-12,1,42.11,2025-07-23 23:42:44.850160
2602,3537,1,2023-06-18,2023-06-18,0,17.42,2025-07-23 23:42:44.851492
2603,3462,19,2023-06-06,2023-06-10,4,31.45,2025-07-23 23:42:44.852835
2604,3604,18,2024-02-07,2024-02-11,4,19.96,2025-07-23 23:42:44.854166
2605,2157,6,2023-04-04,2023-04-05,1,47.18,2025-07-23 23:42:44.855507
2606,3870,5,2023-05-17,2023-05-19,2,37.54,2025-07-23 23:42:44.856880
2607,2768,19,2024-11-16,2024-11-18,2,9.4,2025-07-23 23:42:44.858212
2608,2420,3,2022-04-08,2022-04-08,0,19.56,2025-07-23 23:42:44.859551
2609,4037,20,2023-02-09,2023-02-12,3,26.1,2025-07-23 23:42:44.860906
2610,2921,11,2022-04-19,2022-04-20,1,31.61,2025-07-23 23:42:44.862248
2611,1905,19,2024-01-04,2024-01-06,2,43.92,2025-07-23 23:42:44.863620
2612,4463,17,2024-03-30,2024-03-30,0,22.31,2025-07-23 23:42:44.864974
2613,2794,19,2024-03-26,2024-03-26,0,32.14,2025-07-23 23:42:44.866303
2614,2021,20,2023-01-31,2023-02-03,3,9.86,2025-07-23 23:42:44.867628
2615,1843,6,2022-02-05,2022-02-06,1,12.91,2025-07-23 23:42:44.869036
2616,2862,19,2023-10-07,2023-10-09,2,13.21,2025-07-23 23:42:44.870381
2617,3691,7,2023-07-24,2023-07-26,2,11.21,2025-07-23 23:42:44.871675
2618,267,5,2024-03-18,2024-03-18,0,38.51,2025-07-23 23:42:44.873057
2619,4525,19,2024-03-28,2024-04-01,4,36.31,2025-07-23 23:42:44.874390
2620,109,7,2022-10-17,2022-10-21,4,22.67,2025-07-23 23:42:44.875689
2621,252,2,2022-09-27,2022-10-01,4,17.02,2025-07-23 23:42:44.877025
2622,4445,18,2022-07-11,2022-07-11,0,27.21,2025-07-23 23:42:44.878396
2623,1978,7,2022-11-19,2022-11-22,3,8.25,2025-07-23 23:42:44.879884
2624,2180,18,2023-12-31,2024-01-01,1,16.54,2025-07-23 23:42:44.881218
2625,647,7,2023-08-07,2023-08-11,4,18.19,2025-07-23 23:42:44.882539
2626,221,6,2024-05-15,2024-05-17,2,43.36,2025-07-23 23:42:44.883894
2627,2101,10,2023-06-21,2023-06-25,4,44.51,2025-07-23 23:42:44.885359
2628,2581,11,2023-10-30,2023-10-31,1,26.84,2025-07-23 23:42:44.886709
2629,996,16,2023-11-14,2023-11-14,0,23.57,2025-07-23 23:42:44.888045
2630,3444,15,2023-05-15,2023-05-15,0,36.41,2025-07-23 23:42:44.889441
2631,1342,18,2023-02-06,2023-02-06,0,18.99,2025-07-23 23:42:44.890832
2632,2632,5,2023-06-28,2023-06-29,1,44.44,2025-07-23 23:42:44.892186
2633,384,15,2023-06-20,2023-06-24,4,15.04,2025-07-23 23:42:44.893505
2634,715,16,2022-11-04,2022-11-06,2,32.14,2025-07-23 23:42:44.894873
2635,1004,4,2023-10-29,2023-11-02,4,23.08,2025-07-23 23:42:44.896223
2636,4716,16,2023-04-23,2023-04-25,2,31.44,2025-07-23 23:42:44.897568
2637,2676,18,2023-04-14,2023-04-16,2,20.0,2025-07-23 23:42:44.898944
2638,3594,14,2022-11-28,2022-11-28,0,11.23,2025-07-23 23:42:44.900306
2639,4844,2,2023-02-18,2023-02-23,5,43.43,2025-07-23 23:42:44.901668
2640,2907,9,2024-06-17,2024-06-17,0,26.89,2025-07-23 23:42:44.903059
2641,1934,16,2023-12-01,2023-12-02,1,24.79,2025-07-23 23:42:44.904672
2642,4828,6,2023-01-08,2023-01-11,3,36.72,2025-07-23 23:42:44.906154
2643,278,1,2024-10-12,2024-10-16,4,14.82,2025-07-23 23:42:44.907602
2644,1008,8,2023-08-18,2023-08-18,0,29.21,2025-07-23 23:42:44.909110
2645,4621,18,2023-05-27,2023-05-28,1,15.77,2025-07-23 23:42:44.910606
2646,1399,17,2023-10-07,2023-10-08,1,41.07,2025-07-23 23:42:44.912121
2647,977,19,2023-02-09,2023-02-11,2,32.42,2025-07-23 23:42:44.913558
2648,3847,7,2022-02-15,2022-02-17,2,45.76,2025-07-23 23:42:44.915031
2649,736,7,2022-05-04,2022-05-04,0,9.58,2025-07-23 23:42:44.916510
2650,3013,11,2022-05-22,2022-05-24,2,45.83,2025-07-23 23:42:44.917974
2651,4862,5,2024-08-31,2024-09-01,1,42.25,2025-07-23 23:42:44.919501
2652,1998,5,2022-04-23,2022-04-23,0,28.58,2025-07-23 23:42:44.921068
2653,4313,18,2023-11-13,2023-11-17,4,24.14,2025-07-23 23:42:44.922803
2654,2950,19,2023-09-30,2023-10-04,4,44.85,2025-07-23 23:42:44.924267
2655,499,4,2022-05-02,2022-05-07,5,37.92,2025-07-23 23:42:44.925683
2656,2295,8,2024-03-16,2024-03-18,2,23.4,2025-07-23 23:42:44.927174
2657,4563,9,2023-11-06,2023-11-10,4,37.73,2025-07-23 23:42:44.928569
2658,2095,4,2024-05-25,2024-05-27,2,37.25,2025-07-23 23:42:44.930033
2659,721,11,2023-02-09,2023-02-14,5,35.49,2025-07-23 23:42:44.931513
2660,2564,6,2024-09-07,2024-09-11,4,38.03,2025-07-23 23:42:44.932932
2661,4246,14,2022-09-12,2022-09-12,0,9.42,2025-07-23 23:42:44.934436
2662,3822,20,2023-06-26,2023-06-30,4,11.53,2025-07-23 23:42:44.935854
2663,1287,1,2024-02-15,2024-02-18,3,48.35,2025-07-23 23:42:44.937194
2664,3969,8,2024-03-17,2024-03-22,5,49.16,2025-07-23 23:42:44.938563
2665,23,16,2025-01-02,2025-01-06,4,39.99,2025-07-23 23:42:44.939955
2666,1773,15,2024-07-03,2024-07-04,1,33.88,2025-07-23 23:42:44.941313
2667,243,14,2023-04-19,2023-04-24,5,8.26,2025-07-23 23:42:44.942676
2668,3854,19,2023-06-13,2023-06-16,3,34.27,2025-07-23 23:42:44.944061
2669,1176,10,2022-04-12,2022-04-16,4,27.45,2025-07-23 23:42:44.945434
2670,2697,6,2024-10-09,2024-10-11,2,5.63,2025-07-23 23:42:44.946780
2671,4653,1,2022-08-07,2022-08-07,0,47.24,2025-07-23 23:42:44.948157
2672,909,15,2022-10-28,2022-10-30,2,9.12,2025-07-23 23:42:44.949515
2673,3173,15,2022-11-20,2022-11-23,3,12.18,2025-07-23 23:42:44.950900
2674,4253,20,2022-05-31,2022-06-04,4,39.05,2025-07-23 23:42:44.952303
2675,3759,4,2022-04-07,2022-04-12,5,47.07,2025-07-23 23:42:44.953665
2676,3550,10,2022-12-14,2022-12-14,0,29.83,2025-07-23 23:42:44.955017
2677,160,3,2022-07-21,2022-07-26,5,20.17,2025-07-23 23:42:44.956405
2678,358,12,2024-03-19,2024-03-20,1,13.68,2025-07-23 23:42:44.957751
2679,321,12,2023-04-26,2023-05-01,5,29.76,2025-07-23 23:42:44.959126
2680,1663,17,2023-04-11,2023-04-12,1,38.45,2025-07-23 23:42:44.960469
2681,3033,8,2024-11-08,2024-11-08,0,15.09,2025-07-23 23:42:44.961847
2682,3380,17,2022-12-06,2022-12-07,1,10.57,2025-07-23 23:42:44.963207
2683,3,7,2022-10-01,2022-10-04,3,46.04,2025-07-23 23:42:44.964582
2684,1335,8,2023-03-05,2023-03-09,4,49.26,2025-07-23 23:42:44.965959
2685,4847,17,2024-11-21,2024-11-23,2,49.64,2025-07-23 23:42:44.967309
2686,804,6,2023-12-11,2023-12-11,0,21.59,2025-07-23 23:42:44.968689
2687,1573,5,2023-05-04,2023-05-05,1,39.05,2025-07-23 23:42:44.970031
2688,2891,12,2022-07-16,2022-07-20,4,32.98,2025-07-23 23:42:44.971352
2689,3924,8,2023-10-17,2023-10-21,4,29.2,2025-07-23 23:42:44.972689
2690,750,16,2022-10-16,2022-10-19,3,34.54,2025-07-23 23:42:44.974036
2691,796,15,2022-04-27,2022-05-02,5,28.81,2025-07-23 23:42:44.975429
2692,3356,13,2024-10-19,2024-10-20,1,32.01,2025-07-23 23:42:44.976829
2693,2025,6,2024-09-27,2024-09-27,0,41.65,2025-07-23 23:42:44.978182
2694,3506,7,2024-12-18,2024-12-20,2,16.14,2025-07-23 23:42:44.979526
2695,4318,4,2022-06-03,2022-06-08,5,31.8,2025-07-23 23:42:44.980910
2696,2665,4,2022-05-19,2022-05-20,1,16.54,2025-07-23 23:42:44.982288
2697,3599,9,2024-01-03,2024-01-06,3,41.67,2025-07-23 23:42:44.983672
2698,1479,18,2023-10-29,2023-11-02,4,31.57,2025-07-23 23:42:44.985007
2699,1148,3,2024-12-28,2024-12-29,1,19.89,2025-07-23 23:42:44.986383
2700,656,6,2023-04-16,2023-04-17,1,14.49,2025-07-23 23:42:44.987721
2701,390,16,2023-12-08,2023-12-09,1,45.61,2025-07-23 23:42:44.989095
2702,4570,18,2024-03-27,2024-03-27,0,33.87,2025-07-23 23:42:44.990446
2703,1656,7,2022-03-15,2022-03-16,1,36.03,2025-07-23 23:42:44.991798
2704,1323,7,2022-11-19,2022-11-22,3,8.89,2025-07-23 23:42:44.993160
2705,420,12,2023-12-13,2023-12-16,3,17.75,2025-07-23 23:42:44.994512
2706,301,2,2024-12-13,2024-12-18,5,40.02,2025-07-23 23:42:44.995908
2707,827,4,2024-07-29,2024-08-03,5,31.8,2025-07-23 23:42:44.997297
2708,2388,6,2024-11-26,2024-12-01,5,16.3,2025-07-23 23:42:44.998668
2709,2549,20,2024-02-25,2024-02-29,4,6.67,2025-07-23 23:42:45.000012
2710,929,8,2024-06-19,2024-06-21,2,7.57,2025-07-23 23:42:45.001378
2711,62,8,2022-07-28,2022-07-30,2,35.27,2025-07-23 23:42:45.002720
2712,1962,12,2022-11-07,2022-11-07,0,34.43,2025-07-23 23:42:45.004057
2713,4509,7,2022-10-21,2022-10-21,0,31.64,2025-07-23 23:42:45.005427
2714,1279,2,2024-03-13,2024-03-13,0,24.47,2025-07-23 23:42:45.006775
2715,340,15,2023-08-28,2023-09-01,4,22.9,2025-07-23 23:42:45.008161
2716,2420,11,2022-04-08,2022-04-09,1,25.37,2025-07-23 23:42:45.009537
2717,3719,7,2022-11-27,2022-12-02,5,24.82,2025-07-23 23:42:45.010904
2718,1584,4,2024-04-07,2024-04-08,1,17.49,2025-07-23 23:42:45.012272
2719,443,8,2024-07-20,2024-07-21,1,17.97,2025-07-23 23:42:45.013656
2720,3476,16,2022-04-27,2022-04-27,0,20.72,2025-07-23 23:42:45.015038
2721,4792,15,2023-04-18,2023-04-20,2,42.96,2025-07-23 23:42:45.016393
2722,615,19,2023-04-02,2023-04-03,1,14.2,2025-07-23 23:42:45.017721
2723,3817,15,2022-11-21,2022-11-23,2,22.46,2025-07-23 23:42:45.019058
2724,2246,10,2022-08-13,2022-08-16,3,18.34,2025-07-23 23:42:45.020428
2725,3002,9,2024-11-24,2024-11-24,0,17.82,2025-07-23 23:42:45.021775
2726,1795,17,2024-06-15,2024-06-16,1,22.92,2025-07-23 23:42:45.023152
2727,4301,13,2022-10-09,2022-10-13,4,13.27,2025-07-23 23:42:45.024519
2728,4568,19,2022-04-09,2022-04-12,3,20.81,2025-07-23 23:42:45.025902
2729,838,12,2024-05-26,2024-05-29,3,38.07,2025-07-23 23:42:45.027259
2730,2054,15,2024-01-01,2024-01-02,1,5.9,2025-07-23 23:42:45.028640
2731,2750,3,2024-10-22,2024-10-26,4,28.07,2025-07-23 23:42:45.030020
2732,4373,18,2024-09-03,2024-09-05,2,20.68,2025-07-23 23:42:45.031371
2733,4854,10,2023-05-26,2023-05-30,4,42.3,2025-07-23 23:42:45.032700
2734,2552,3,2022-07-29,2022-08-02,4,43.22,2025-07-23 23:42:45.034054
2735,148,4,2023-06-06,2023-06-10,4,43.25,2025-07-23 23:42:45.035408
2736,719,20,2022-09-18,2022-09-21,3,14.05,2025-07-23 23:42:45.036745
2737,2568,10,2024-09-30,2024-10-05,5,15.77,2025-07-23 23:42:45.038143
2738,3901,10,2022-01-09,2022-01-13,4,23.35,2025-07-23 23:42:45.039488
2739,2727,14,2022-08-07,2022-08-11,4,18.45,2025-07-23 23:42:45.040873
2740,4477,12,2022-12-11,2022-12-14,3,34.2,2025-07-23 23:42:45.042252
2741,2647,19,2022-06-30,2022-07-05,5,13.46,2025-07-23 23:42:45.043626
2742,4470,1,2024-08-07,2024-08-10,3,12.72,2025-07-23 23:42:45.045015
2743,1691,10,2024-05-08,2024-05-08,0,40.7,2025-07-23 23:42:45.046383
2744,4224,17,2024-09-03,2024-09-04,1,32.91,2025-07-23 23:42:45.047709
2745,4947,13,2024-04-19,2024-04-20,1,6.57,2025-07-23 23:42:45.049229
2746,2858,10,2022-11-12,2022-11-15,3,47.03,2025-07-23 23:42:45.050746
2747,3002,19,2024-11-24,2024-11-28,4,40.74,2025-07-23 23:42:45.052184
2748,1089,18,2023-03-21,2023-03-21,0,47.82,2025-07-23 23:42:45.053565
2749,160,3,2022-07-21,2022-07-24,3,49.9,2025-07-23 23:42:45.054972
2750,1270,15,2022-04-07,2022-04-08,1,38.77,2025-07-23 23:42:45.056368
2751,2951,7,2022-03-29,2022-03-30,1,16.82,2025-07-23 23:42:45.057717
2752,371,7,2022-03-31,2022-04-05,5,8.4,2025-07-23 23:42:45.059467
2753,2683,14,2024-02-04,2024-02-07,3,35.64,2025-07-23 23:42:45.061030
2754,3136,8,2024-09-25,2024-09-30,5,14.15,2025-07-23 23:42:45.062545
2755,1589,14,2022-11-22,2022-11-22,0,17.15,2025-07-23 23:42:45.064075
2756,4614,9,2024-05-30,2024-06-02,3,19.75,2025-07-23 23:42:45.065588
2757,2256,6,2023-02-03,2023-02-08,5,37.07,2025-07-23 23:42:45.067190
2758,2517,9,2024-06-29,2024-07-03,4,36.51,2025-07-23 23:42:45.068574
2759,1712,13,2024-12-01,2024-12-05,4,20.42,2025-07-23 23:42:45.070000
2760,4801,3,2024-12-27,2025-01-01,5,43.56,2025-07-23 23:42:45.071396
2761,3343,16,2024-09-24,2024-09-24,0,40.41,2025-07-23 23:42:45.072855
2762,1141,17,2022-12-13,2022-12-15,2,21.99,2025-07-23 23:42:45.074259
2763,2366,1,2024-06-11,2024-06-15,4,11.99,2025-07-23 23:42:45.075627
2764,496,10,2023-12-27,2023-12-30,3,16.31,2025-07-23 23:42:45.077016
2765,4682,14,2024-08-25,2024-08-27,2,37.63,2025-07-23 23:42:45.078403
2766,260,10,2024-07-11,2024-07-11,0,38.26,2025-07-23 23:42:45.079778
2767,489,2,2023-06-16,2023-06-19,3,26.73,2025-07-23 23:42:45.081358
2768,2705,9,2022-04-19,2022-04-24,5,22.2,2025-07-23 23:42:45.082900
2769,2235,14,2024-09-29,2024-09-30,1,21.13,2025-07-23 23:42:45.084335
2770,1617,6,2022-09-08,2022-09-08,0,46.84,2025-07-23 23:42:45.085790
2771,576,3,2023-02-22,2023-02-27,5,9.71,2025-07-23 23:42:45.087182
2772,4205,13,2024-08-04,2024-08-06,2,7.55,2025-07-23 23:42:45.088575
2773,2375,9,2024-11-29,2024-12-04,5,11.02,2025-07-23 23:42:45.089988
2774,922,10,2023-12-29,2024-01-02,4,7.96,2025-07-23 23:42:45.091367
2775,2096,20,2023-10-12,2023-10-15,3,42.95,2025-07-23 23:42:45.092734
2776,3488,11,2022-11-09,2022-11-14,5,5.52,2025-07-23 23:42:45.094137
2777,3196,13,2022-09-24,2022-09-25,1,42.26,2025-07-23 23:42:45.096003
2778,2000,14,2023-10-15,2023-10-15,0,47.49,2025-07-23 23:42:45.097817
2779,233,15,2024-06-16,2024-06-21,5,22.11,2025-07-23 23:42:45.099521
2780,4076,19,2022-11-10,2022-11-13,3,40.89,2025-07-23 23:42:45.101206
2781,1565,1,2024-10-06,2024-10-06,0,43.81,2025-07-23 23:42:45.102995
2782,4833,3,2022-04-29,2022-04-30,1,25.29,2025-07-23 23:42:45.104540
2783,2956,12,2024-05-18,2024-05-19,1,15.57,2025-07-23 23:42:45.106068
2784,3130,8,2023-02-23,2023-02-26,3,32.85,2025-07-23 23:42:45.107610
2785,2972,9,2023-03-15,2023-03-19,4,18.81,2025-07-23 23:42:45.109216
2786,1958,9,2024-02-07,2024-02-12,5,15.75,2025-07-23 23:42:45.110730
2787,2875,6,2024-10-09,2024-10-13,4,20.64,2025-07-23 23:42:45.112280
2788,3836,15,2024-08-25,2024-08-26,1,16.97,2025-07-23 23:42:45.114142
2789,3834,4,2024-11-04,2024-11-07,3,41.17,2025-07-23 23:42:45.115839
2790,4754,15,2022-07-03,2022-07-04,1,38.34,2025-07-23 23:42:45.117539
2791,1110,3,2024-09-19,2024-09-24,5,11.58,2025-07-23 23:42:45.119210
2792,907,1,2024-12-28,2024-12-28,0,23.35,2025-07-23 23:42:45.120635
2793,342,18,2023-01-28,2023-01-30,2,36.4,2025-07-23 23:42:45.122025
2794,3843,2,2023-06-22,2023-06-22,0,32.12,2025-07-23 23:42:45.123396
2795,4093,20,2023-06-09,2023-06-11,2,24.19,2025-07-23 23:42:45.124779
2796,2230,12,2023-08-23,2023-08-25,2,33.14,2025-07-23 23:42:45.126195
2797,2970,19,2022-01-30,2022-02-04,5,22.9,2025-07-23 23:42:45.127595
2798,337,5,2022-09-27,2022-09-27,0,33.84,2025-07-23 23:42:45.129023
2799,4577,12,2023-08-14,2023-08-19,5,34.54,2025-07-23 23:42:45.130423
2800,3084,8,2023-05-19,2023-05-24,5,20.69,2025-07-23 23:42:45.131806
2801,1475,15,2023-05-14,2023-05-16,2,10.8,2025-07-23 23:42:45.133177
2802,2196,18,2023-11-12,2023-11-16,4,38.56,2025-07-23 23:42:45.134753
2803,2826,8,2023-04-19,2023-04-21,2,11.31,2025-07-23 23:42:45.136182
2804,294,9,2024-12-15,2024-12-19,4,45.95,2025-07-23 23:42:45.137588
2805,763,10,2022-01-23,2022-01-27,4,42.29,2025-07-23 23:42:45.138994
2806,4775,16,2023-04-20,2023-04-25,5,37.29,2025-07-23 23:42:45.140382
2807,1854,1,2022-09-21,2022-09-25,4,31.25,2025-07-23 23:42:45.142093
2808,1513,10,2023-02-11,2023-02-11,0,49.18,2025-07-23 23:42:45.143493
2809,299,18,2023-09-12,2023-09-14,2,28.66,2025-07-23 23:42:45.144889
2810,1965,17,2022-06-09,2022-06-09,0,24.46,2025-07-23 23:42:45.146249
2811,3941,15,2022-03-05,2022-03-05,0,40.46,2025-07-23 23:42:45.147593
2812,3552,5,2022-05-05,2022-05-06,1,19.11,2025-07-23 23:42:45.149003
2813,1563,2,2023-08-09,2023-08-12,3,12.55,2025-07-23 23:42:45.150362
2814,995,9,2024-10-04,2024-10-07,3,35.02,2025-07-23 23:42:45.151704
2815,953,4,2022-07-19,2022-07-20,1,49.52,2025-07-23 23:42:45.153078
2816,1114,16,2023-10-07,2023-10-07,0,18.71,2025-07-23 23:42:45.154474
2817,3086,16,2023-08-26,2023-08-31,5,28.16,2025-07-23 23:42:45.155843
2818,46,14,2024-02-23,2024-02-23,0,7.76,2025-07-23 23:42:45.157237
2819,899,20,2022-06-11,2022-06-11,0,23.2,2025-07-23 23:42:45.158894
2820,1700,5,2022-12-24,2022-12-28,4,30.87,2025-07-23 23:42:45.160327
2821,184,3,2024-09-17,2024-09-20,3,18.0,2025-07-23 23:42:45.161671
2822,1600,4,2023-09-26,2023-09-29,3,14.47,2025-07-23 23:42:45.163167
2823,3531,12,2022-08-17,2022-08-20,3,26.84,2025-07-23 23:42:45.164639
2824,4706,16,2024-02-09,2024-02-09,0,16.18,2025-07-23 23:42:45.166096
2825,418,18,2024-05-31,2024-06-04,4,18.12,2025-07-23 23:42:45.167467
2826,3221,10,2024-08-25,2024-08-30,5,29.19,2025-07-23 23:42:45.168881
2827,3858,17,2022-11-10,2022-11-11,1,41.16,2025-07-23 23:42:45.170254
2828,3117,1,2022-08-10,2022-08-11,1,18.56,2025-07-23 23:42:45.171639
2829,3642,15,2022-10-27,2022-10-30,3,29.91,2025-07-23 23:42:45.173034
2830,1342,2,2023-02-06,2023-02-06,0,24.96,2025-07-23 23:42:45.174436
2831,391,19,2022-12-12,2022-12-16,4,12.35,2025-07-23 23:42:45.175852
2832,1766,6,2023-01-21,2023-01-26,5,12.58,2025-07-23 23:42:45.177242
2833,3781,20,2024-10-09,2024-10-13,4,38.44,2025-07-23 23:42:45.178630
2834,2647,12,2022-06-30,2022-07-01,1,47.32,2025-07-23 23:42:45.180027
2835,2998,12,2022-01-28,2022-02-01,4,19.17,2025-07-23 23:42:45.181385
2836,4702,18,2023-05-07,2023-05-10,3,8.56,2025-07-23 23:42:45.182736
2837,4894,18,2024-12-08,2024-12-11,3,21.6,2025-07-23 23:42:45.184182
2838,1341,8,2022-02-27,2022-03-03,4,16.99,2025-07-23 23:42:45.185565
2839,2129,15,2022-10-23,2022-10-24,1,30.61,2025-07-23 23:42:45.186942
2840,3899,7,2024-04-12,2024-04-15,3,9.83,2025-07-23 23:42:45.188309
2841,2365,3,2024-08-11,2024-08-15,4,25.06,2025-07-23 23:42:45.189708
2842,200,19,2023-05-27,2023-05-31,4,25.18,2025-07-23 23:42:45.191091
2843,1775,12,2023-11-19,2023-11-21,2,26.27,2025-07-23 23:42:45.192508
2844,2132,17,2022-01-27,2022-01-29,2,24.59,2025-07-23 23:42:45.193979
2845,3793,11,2024-08-05,2024-08-09,4,9.79,2025-07-23 23:42:45.195360
2846,4906,4,2022-09-14,2022-09-18,4,48.91,2025-07-23 23:42:45.196697
2847,3665,9,2024-10-07,2024-10-10,3,17.23,2025-07-23 23:42:45.198070
2848,3337,2,2022-04-19,2022-04-20,1,31.74,2025-07-23 23:42:45.199448
2849,2701,7,2024-05-24,2024-05-25,1,39.76,2025-07-23 23:42:45.200824
2850,4416,15,2024-01-29,2024-01-29,0,18.72,2025-07-23 23:42:45.202195
2851,1508,11,2022-09-11,2022-09-13,2,43.1,2025-07-23 23:42:45.203566
2852,669,11,2023-02-27,2023-03-04,5,44.85,2025-07-23 23:42:45.204943
2853,3124,6,2023-12-13,2023-12-14,1,47.28,2025-07-23 23:42:45.206337
2854,3965,12,2024-06-06,2024-06-07,1,31.04,2025-07-23 23:42:45.207752
2855,1016,9,2024-05-07,2024-05-09,2,12.09,2025-07-23 23:42:45.209213
2856,3100,14,2023-05-11,2023-05-16,5,22.02,2025-07-23 23:42:45.210592
2857,756,15,2023-02-26,2023-03-01,3,16.69,2025-07-23 23:42:45.211921
2858,2247,10,2024-02-27,2024-03-01,3,14.29,2025-07-23 23:42:45.213303
2859,1465,2,2022-05-17,2022-05-18,1,41.09,2025-07-23 23:42:45.214709
2860,4099,16,2023-12-12,2023-12-12,0,37.92,2025-07-23 23:42:45.216118
2861,3041,18,2024-06-07,2024-06-11,4,25.23,2025-07-23 23:42:45.217478
2862,3125,6,2023-12-12,2023-12-14,2,16.72,2025-07-23 23:42:45.218875
2863,171,18,2024-05-27,2024-05-27,0,44.26,2025-07-23 23:42:45.220262
2864,3583,3,2023-03-21,2023-03-22,1,34.35,2025-07-23 23:42:45.221640
2865,579,5,2022-06-13,2022-06-18,5,37.63,2025-07-23 23:42:45.223082
2866,4007,9,2024-12-13,2024-12-18,5,12.8,2025-07-23 23:42:45.224511
2867,3233,10,2023-09-23,2023-09-28,5,7.52,2025-07-23 23:42:45.225991
2868,2859,14,2023-11-15,2023-11-19,4,35.74,2025-07-23 23:42:45.227347
2869,1523,15,2024-03-20,2024-03-23,3,45.35,2025-07-23 23:42:45.228705
2870,2637,1,2024-02-29,2024-02-29,0,14.93,2025-07-23 23:42:45.230067
2871,2491,1,2022-12-26,2022-12-30,4,14.59,2025-07-23 23:42:45.231431
2872,1376,15,2024-10-05,2024-10-09,4,46.0,2025-07-23 23:42:45.232855
2873,1734,16,2024-09-11,2024-09-11,0,31.03,2025-07-23 23:42:45.234250
2874,3994,13,2023-03-12,2023-03-15,3,6.29,2025-07-23 23:42:45.235616
2875,1720,16,2024-11-09,2024-11-12,3,23.1,2025-07-23 23:42:45.237064
2876,1485,2,2022-12-03,2022-12-05,2,16.42,2025-07-23 23:42:45.238491
2877,589,5,2022-05-16,2022-05-19,3,43.76,2025-07-23 23:42:45.239872
2878,4267,8,2023-08-26,2023-08-26,0,48.92,2025-07-23 23:42:45.241298
2879,3609,16,2022-02-04,2022-02-05,1,35.19,2025-07-23 23:42:45.242695
2880,3075,14,2022-08-20,2022-08-25,5,27.12,2025-07-23 23:42:45.244067
2881,2935,12,2024-11-24,2024-11-26,2,23.88,2025-07-23 23:42:45.245456
2882,4254,20,2024-05-12,2024-05-12,0,24.14,2025-07-23 23:42:45.246869
2883,2702,12,2024-02-24,2024-02-28,4,24.55,2025-07-23 23:42:45.248261
2884,641,17,2024-04-18,2024-04-20,2,41.82,2025-07-23 23:42:45.249655
2885,1711,2,2023-04-08,2023-04-13,5,22.04,2025-07-23 23:42:45.251041
2886,4363,15,2024-12-29,2024-12-30,1,15.72,2025-07-23 23:42:45.252444
2887,3297,6,2023-06-16,2023-06-21,5,48.64,2025-07-23 23:42:45.254933
2888,182,14,2024-05-19,2024-05-24,5,12.52,2025-07-23 23:42:45.256614
2889,4429,16,2022-04-18,2022-04-18,0,12.01,2025-07-23 23:42:45.258041
2890,2107,14,2023-04-04,2023-04-04,0,27.02,2025-07-23 23:42:45.259439
2891,3877,12,2023-05-18,2023-05-21,3,49.87,2025-07-23 23:42:45.261018
2892,425,18,2022-07-16,2022-07-19,3,25.19,2025-07-23 23:42:45.262706
2893,4804,10,2024-07-25,2024-07-26,1,12.44,2025-07-23 23:42:45.264408
2894,3675,19,2023-12-17,2023-12-21,4,45.15,2025-07-23 23:42:45.266499
2895,1836,13,2024-03-22,2024-03-24,2,14.16,2025-07-23 23:42:45.268263
2896,2741,20,2023-06-21,2023-06-22,1,28.36,2025-07-23 23:42:45.270053
2897,1771,15,2023-09-01,2023-09-01,0,27.54,2025-07-23 23:42:45.272701
2898,4240,19,2023-08-14,2023-08-15,1,10.08,2025-07-23 23:42:45.274585
2899,4861,10,2022-08-22,2022-08-23,1,36.82,2025-07-23 23:42:45.276337
2900,4878,9,2024-10-22,2024-10-24,2,12.74,2025-07-23 23:42:45.278149
2901,1412,10,2024-12-09,2024-12-10,1,23.76,2025-07-23 23:42:45.279920
2902,3902,13,2022-05-15,2022-05-15,0,6.1,2025-07-23 23:42:45.281732
2903,2302,14,2023-12-01,2023-12-02,1,42.28,2025-07-23 23:42:45.283503
2904,1139,20,2023-04-24,2023-04-26,2,8.74,2025-07-23 23:42:45.285341
